id,months,offer,phone,multiple,internet_type,gb_mon,security,backup,protection,support,unlimited,contract,paperless,payment,monthly,total_revenue,satisfaction,churn_value,churn_score,cltv
5380-AFSSK,5,None,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,93.9,719.1,1,1,92,5435
8714-EUHJO,31,None,Yes,Yes,Cable,13,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.15,4194.219999999999,2,1,83,5219
3721-CNEYS,2,None,Yes,No,Fiber Optic,26,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.95,168.60999999999999,1,1,94,5390
2568-OIADY,37,None,Yes,Yes,Fiber Optic,27,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,5104.73,1,1,92,4233
1193-RTSLK,38,None,Yes,No,Fiber Optic,48,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,83.9,4608.44,1,1,82,2157
5923-GXUOC,10,None,Yes,No,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,1165.25,1,1,84,5035
4432-ADRLB,2,None,Yes,No,DSL,11,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.65,134.7,1,1,91,4655
8993-PHFWD,3,None,No,No,DSL,27,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,58.9,1,1,76,2088
1565-RHDJD,4,None,Yes,Yes,Fiber Optic,69,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,84.05,500.43,3,1,95,5552
3765-JXVKY,1,Offer E,Yes,No,Fiber Optic,69,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,118.81,1,1,75,4692
7330-WZLNC,5,Offer E,Yes,Yes,Fiber Optic,51,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,462.95,3,1,73,5090
6635-MYYYZ,30,None,Yes,No,Cable,4,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,85.35,3840.7,2,1,73,2313
5378-IKEEG,1,Offer E,No,No,Cable,2,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.75,35.75,3,1,70,3351
6413-XKKPU,17,None,Yes,No,Fiber Optic,22,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,1865.68,1,1,96,2544
1449-XQEMT,3,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,19.8,103.50999999999999,1,1,79,4323
2626-URJFX,4,Offer E,Yes,Yes,DSL,57,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,259.92,3,1,69,5691
2612-RRIDN,4,Offer E,Yes,No,Fiber Optic,59,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,477.33000000000004,2,1,88,3591
4735-ASGMA,26,None,Yes,Yes,Fiber Optic,27,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.35,3559.7200000000003,1,1,91,4997
3669-LVWZB,5,None,No,No,DSL,59,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,51.0,305.95,2,1,86,4630
6892-EZDTG,4,Offer E,Yes,Yes,Fiber Optic,14,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.65,452.64,2,1,90,2140
9725-SCPZG,1,Offer E,Yes,No,Fiber Optic,6,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.85,91.97999999999999,3,1,80,5086
5884-GCYMI,1,Offer E,Yes,No,Fiber Optic,20,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,69.4,107.93,1,1,91,2847
7853-GVUDZ,1,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.15,23.24,2,1,70,4277
3943-KDREE,26,None,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,2290.73,2,1,76,2934
9239-ZBZZV,6,Offer E,No,No,DSL,71,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,47.95,305.1,1,1,80,2240
4398-HSCJH,3,Offer E,Yes,Yes,DSL,25,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,63.6,166.57,1,1,70,3155
4430-UZIPO,3,Offer E,No,No,DSL,21,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,36.85,108.7,1,1,91,5825
4855-SNKMY,1,Offer E,Yes,No,DSL,30,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.1,48.510000000000005,3,1,70,5955
8008-HAWED,14,Offer D,No,No,Cable,6,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,50.75,722.75,1,1,82,4883
1502-XFCVR,58,Offer B,Yes,No,Fiber Optic,12,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.45,7015.27,1,1,82,5902
9692-TUSXH,18,Offer D,Yes,No,Fiber Optic,26,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05,2383.3,1,1,90,5581
7912-SYRQT,7,Offer E,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,685.88,2,1,96,5514
8292-TYSPY,19,Offer D,Yes,No,Cable,23,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,55.0,1158.2,2,1,73,4539
1867-BDVFH,11,Offer D,Yes,Yes,Fiber Optic,19,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,934.74,2,1,80,5075
2359-QWQUL,39,None,Yes,No,Fiber Optic,7,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,104.7,4505.740000000001,2,1,68,2371
9103-TCIHJ,15,Offer D,Yes,Yes,DSL,8,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.7,1509.6999999999998,2,1,73,4519
4140-WJAWW,5,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,138.9,1,1,91,3799
6653-CBBOM,1,Offer E,Yes,No,Fiber Optic,11,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,86.22,1,1,88,5963
6101-IMRMM,6,Offer E,Yes,No,Fiber Optic,17,No,No,Yes,No,No,Month-to-Month,No,Mailed Check,94.5,684.9300000000001,2,1,91,3469
8943-URTMR,2,Offer E,Yes,No,Fiber Optic,21,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,79.65,210.77999999999997,2,1,91,5082
2955-PSXOE,1,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.2,63.72,2,1,91,3061
7762-URZQH,66,None,Yes,Yes,Fiber Optic,52,Yes,No,Yes,No,Yes,Two Year,Yes,Credit Card,106.05,8533.01,2,1,83,5602
6907-NZZIJ,36,None,Yes,Yes,Fiber Optic,7,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,99.15,4126.2,1,1,75,4188
2911-UREFD,39,None,No,No,DSL,13,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,55.9,2184.35,1,1,67,5632
3744-ZRRDZ,21,Offer D,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.35,2120.81,1,1,90,2902
5673-TIYIB,2,Offer E,No,No,DSL,8,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.4,77.15,3,1,86,3620
1602-IJQQE,4,Offer E,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.35,454.54,1,1,92,2220
4628-WQCQQ,35,None,Yes,No,Fiber Optic,16,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,85.15,3923.45,1,1,81,5928
1644-IRKSF,33,None,Yes,No,Fiber Optic,27,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.8,3785.16,3,1,76,5080
3705-PSNGL,45,Offer B,Yes,No,None,0,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.4,2073.45,3,1,87,5398
2606-RMDHZ,6,Offer E,No,No,DSL,14,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,30.5,208.7,1,1,93,4667
6861-OKBCE,11,Offer D,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.1,585.01,2,1,95,4500
9940-RHLFB,1,Offer E,Yes,No,Fiber Optic,3,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,75.3,101.36,1,1,66,2176
1383-EZRWL,7,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.05,502.39,2,1,89,5595
4759-TRPLW,1,Offer E,Yes,No,Fiber Optic,15,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.4,100.03,1,1,70,4238
8563-IIOXK,7,Offer E,Yes,No,DSL,85,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,49.75,584.28,1,1,75,5651
2982-VPSGI,11,Offer D,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,1361.27,1,1,67,2120
8199-ZLLSA,67,None,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,118.35,9322.369999999999,1,1,91,6255
4625-EWPTF,8,Offer E,No,No,Cable,4,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,30.45,226.45,1,1,94,4549
5980-NOPLP,44,None,Yes,Yes,Fiber Optic,59,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.1,4858.660000000001,2,1,87,5606
9874-QLCLH,17,Offer D,Yes,Yes,Fiber Optic,15,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,1826.97,1,1,79,2365
6000-APYLU,9,None,Yes,No,Fiber Optic,7,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.8,896.1600000000001,3,1,90,3890
0947-IDHRQ,7,None,Yes,No,Fiber Optic,42,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,80.3,811.1700000000001,2,1,75,3949
9048-JVYVF,3,None,Yes,No,Cable,6,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,298.27,2,1,91,3520
1902-XBTFB,22,Offer D,Yes,No,Fiber Optic,12,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,2872.26,2,1,91,5438
2794-XIMMO,53,None,No,No,DSL,13,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,60.45,3184.25,2,1,91,5650
8382-SHQEH,8,None,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,996.95,1,1,85,2656
2983-ZANRP,2,None,Yes,No,Fiber Optic,59,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.55,162.4,1,1,90,5799
7845-URHJN,8,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,247.05,3,1,91,4785
3034-ZBEQN,48,None,No,No,DSL,22,No,Yes,Yes,No,Yes,One Year,No,Mailed Check,34.7,1604.5,2,1,90,5995
0302-JOIVN,8,None,Yes,No,Fiber Optic,6,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.15,977.9399999999999,2,1,76,2750
5366-IJEQJ,20,Offer D,Yes,Yes,Fiber Optic,59,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.7,1872.25,1,1,86,4115
1981-INRFU,2,None,Yes,No,Fiber Optic,16,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,181.14,3,1,91,5172
4971-PUYQO,27,None,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,94.55,3024.0299999999997,2,1,89,4464
1527-SXDPN,52,None,Yes,Yes,Fiber Optic,26,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,96.25,7532.93,3,1,90,4751
8634-CILSZ,69,Offer A,Yes,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,104.7,8630.710000000001,3,1,71,6350
6682-QJDGB,40,None,Yes,No,DSL,76,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.25,2462.3999999999996,1,1,65,2810
8780-IXSTS,6,None,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,528.1999999999999,1,1,71,5656
9530-EHPOH,11,Offer D,Yes,Yes,DSL,13,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,53.75,773.3299999999999,1,1,91,3407
0345-HKJVM,6,None,Yes,No,Fiber Optic,22,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.3,593.2,1,1,91,5800
3049-SOLAY,3,None,Yes,Yes,Fiber Optic,42,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,95.2,382.63,1,1,86,4176
3235-ETOOB,8,None,Yes,No,Fiber Optic,23,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,993.18,2,1,88,3683
8058-INTPH,1,None,Yes,No,Fiber Optic,5,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.65,102.13000000000001,3,1,71,2119
8821-XNHVZ,1,None,Yes,No,Fiber Optic,7,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.05,119.84,3,1,82,2943
2082-OJVTK,29,None,Yes,Yes,Fiber Optic,48,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,2814.35,1,1,91,5292
5940-NFXKV,19,None,Yes,Yes,Fiber Optic,25,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.65,1863.46,2,1,88,3427
8053-WWDRO,6,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.5,336.5,3,1,67,5579
9564-KCLHR,1,None,Yes,No,DSL,4,No,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,51.25,57.69,1,1,94,2180
2082-CEFLT,1,Offer E,Yes,No,DSL,24,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.6,57.33,1,1,88,3037
1213-NGCUN,6,Offer E,Yes,No,DSL,22,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.65,560.69,2,1,88,4248
5688-KZTSN,15,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.0,755.1500000000001,1,1,73,4672
2894-QOJRX,25,Offer C,No,No,Cable,82,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.0,853.0,1,1,93,5024
3143-JQEGI,13,None,Yes,No,Fiber Optic,10,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,88.35,1454.59,2,1,81,3740
6386-SZZKH,49,None,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.95,5609.25,2,1,92,5785
3521-SYVOR,37,Offer C,Yes,No,Cable,71,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.75,2466.1899999999996,1,1,80,5554
9526-JAWYF,26,Offer C,Yes,No,Fiber Optic,25,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.8,2497.54,1,1,71,3452
5649-VUKMC,12,None,Yes,No,Fiber Optic,16,No,No,Yes,No,Yes,One Year,No,Mailed Check,95.5,1532.8700000000001,2,1,88,3538
4919-IKATY,5,Offer E,Yes,Yes,Fiber Optic,8,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,638.15,1,1,91,5141
9050-QLROH,18,None,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,90.7,2111.87,1,1,89,2931
0877-SDMBN,54,None,Yes,Yes,Fiber Optic,82,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,103.95,7986.43,3,1,91,6117
8065-YKXKD,10,None,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,855.9499999999999,1,1,69,5578
9637-EIHEQ,1,None,Yes,No,Cable,27,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,73.62,2,1,68,4535
9689-PTNPG,2,Offer E,Yes,No,Fiber Optic,30,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.25,232.61,1,1,80,5055
9465-RWMXL,32,Offer C,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.9,3170.1899999999996,3,1,90,5949
2362-IBOOY,36,Offer C,Yes,Yes,Fiber Optic,42,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,4633.07,3,1,76,5272
0843-WTBXE,53,None,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.45,5388.04,1,1,90,4753
5515-IDEJJ,1,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.9,65.67,1,1,67,5441
5376-DEQCP,1,None,Yes,No,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.6,97.72,3,1,85,4063
9095-HFAFX,5,Offer E,Yes,No,Fiber Optic,23,No,No,No,No,No,Month-to-Month,Yes,Credit Card,81.0,500.6,2,1,96,3718
2379-ENZGV,6,Offer E,Yes,No,Fiber Optic,12,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,759.4200000000001,2,1,72,3420
2722-VOJQL,64,None,Yes,Yes,Fiber Optic,73,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,105.65,8453.82,1,1,91,4870
5228-EXCET,13,None,Yes,No,Fiber Optic,20,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.85,1171.72,1,1,85,5964
7394-FKDNK,9,Offer E,Yes,No,Fiber Optic,18,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.45,1091.69,2,1,91,4971
6331-LWDTQ,10,None,Yes,Yes,DSL,11,No,No,No,No,No,Month-to-Month,Yes,Credit Card,72.15,1211.75,2,1,91,2457
1597-FZREH,2,Offer E,Yes,No,DSL,25,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.4,244.08,2,1,91,3005
0727-IWKVK,9,Offer E,Yes,No,Fiber Optic,27,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,914.32,2,1,91,4748
3512-IZIKN,70,Offer A,Yes,Yes,DSL,24,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,65.3,7746.65,1,1,85,5591
6141-OOXUQ,1,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.65,36.9,2,1,69,5717
7503-ZGUZJ,1,None,Yes,Yes,Fiber Optic,51,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,84.65,146.95000000000002,1,1,79,4261
8718-PTMEZ,13,None,No,No,Cable,16,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.05,347.25,2,1,90,5131
2207-OBZNX,7,None,Yes,No,Cable,22,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,51.0,595.48,1,1,90,3736
6142-VSJQO,1,None,Yes,No,Cable,59,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.35,84.77000000000001,2,1,90,4599
6437-UKHMV,7,None,Yes,No,Fiber Optic,16,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,788.49,2,1,91,3109
1114-CENIM,54,None,Yes,Yes,Cable,16,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,55.0,3454.4500000000003,1,1,84,5282
6289-CPNLD,33,Offer C,Yes,No,DSL,4,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,73.9,3504.61,1,1,73,5374
5536-SLHPM,55,None,Yes,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.75,5525.7,2,1,79,4398
8837-VVWLQ,8,None,Yes,No,Fiber Optic,6,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.95,926.88,1,1,81,4437
2696-NARTR,11,None,Yes,No,Fiber Optic,25,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,1420.59,2,1,66,3634
7614-QVWQL,49,None,No,No,DSL,5,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,51.8,2591.25,2,1,67,5375
1809-DMJHQ,5,None,Yes,No,DSL,14,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,46.0,341.15,1,1,85,4846
6923-EFPNL,4,None,Yes,Yes,DSL,13,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.75,241.01999999999998,1,1,83,3865
9574-RKJIF,30,Offer C,Yes,Yes,Fiber Optic,6,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,94.4,3784.2,1,1,71,2792
2619-WFQWU,1,None,Yes,No,Fiber Optic,6,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.15,72.39,3,1,96,3208
0778-NELLA,9,None,No,No,DSL,9,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.7,296.1,1,1,95,5352
4614-NUVZD,1,None,Yes,No,Fiber Optic,24,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.1,103.96,3,1,85,2075
3803-KMQFW,1,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.55,58.47,3,1,78,3797
6804-GDMOI,61,None,Yes,Yes,Fiber Optic,28,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.6,8943.43,3,1,68,4183
9572-MTILT,59,None,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.75,9202.189999999999,1,1,81,4508
9611-CTWIH,3,None,Yes,No,Fiber Optic,13,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.45,288.9,3,1,84,3591
0329-GTIAJ,3,None,Yes,No,Fiber Optic,7,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.9,405.84000000000003,3,1,86,4330
6629-CZTTH,1,None,Yes,No,Cable,22,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.7,103.92,1,1,79,4629
5364-EVNIB,13,None,Yes,No,Fiber Optic,3,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8,1374.89,2,1,75,5067
5087-SUURX,18,None,No,No,Cable,30,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.05,669.85,3,1,66,2601
4929-BSTRX,1,None,Yes,No,Cable,14,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,53.55,55.14,1,1,79,2326
2225-ZRGSG,70,Offer A,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,93.9,6962.650000000001,1,1,95,6173
5271-YNWVR,68,Offer A,Yes,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.15,9465.56,1,1,90,4610
6330-JKLPC,11,Offer D,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,1023.4,1,1,75,5119
4667-OHGKG,1,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.3,68.5,3,1,91,4266
1660-HSOOQ,1,None,Yes,No,DSL,8,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,49.65,93.83000000000001,3,1,90,5338
7253-UVNDW,46,None,Yes,No,DSL,17,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,54.35,4539.35,3,1,83,2793
7228-OMTPN,4,None,Yes,No,Fiber Optic,15,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.45,567.21,3,1,91,2456
2344-JMOGN,9,None,Yes,No,Fiber Optic,6,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.85,1047.83,2,1,72,3016
3799-ISUZQ,7,None,Yes,No,Fiber Optic,3,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.95,777.44,2,1,90,3296
1794-HBQTJ,1,Offer E,Yes,No,Cable,52,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.6,55.14,1,1,83,4207
4818-DRBQT,29,Offer C,Yes,Yes,Fiber Optic,47,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,3020.12,3,1,83,5189
1320-HTRDR,3,Offer E,Yes,Yes,Fiber Optic,85,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,363.13,2,1,79,5948
1493-AMTIE,1,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.2,31.18,1,1,87,5394
6424-ELEYH,3,Offer E,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.75,335.03999999999996,1,1,65,3972
4391-RESHN,23,Offer D,Yes,Yes,Fiber Optic,2,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.05,2844.54,1,1,93,5963
6821-BUXUX,13,Offer D,Yes,Yes,Fiber Optic,41,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.65,1465.76,1,1,65,2110
9801-GDWGV,39,Offer C,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.45,5349.3099999999995,2,1,83,4811
2320-JRSDE,1,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.9,27.39,3,1,73,4633
0601-WZHJF,14,Offer D,No,No,DSL,12,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.35,667.7,3,1,76,5360
5143-WMWOG,1,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.95,37.56,2,1,83,2051
5393-RXQSZ,1,None,Yes,No,Fiber Optic,22,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.6,98.91999999999999,3,1,91,2199
0231-LXVAP,1,None,Yes,No,Fiber Optic,27,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,120.46000000000001,3,1,66,3389
9444-JTXHZ,1,None,Yes,No,Fiber Optic,14,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,76.2,161.35,3,1,83,5973
5510-BOIUJ,1,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.25,32.06,3,1,80,5437
4471-KXAUH,42,None,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.3,4039.06,3,1,91,2514
7638-QVMVY,7,None,Yes,No,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.0,705.58,2,1,92,3735
3244-DCJWY,1,Offer E,Yes,No,Fiber Optic,59,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,93.25,1,1,89,4133
7812-FZHPE,17,Offer D,Yes,Yes,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,24.1,720.3199999999999,1,1,86,4648
