DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,P3053,P3095,P3096,P3097,P3098,P3054,P3055,P469,CLASE_TE,COD_DEPTO,AREA,F_EXP
7345983,1,1,2,,1,,,1,3,1,1,54,54,35.7746431237387
7345986,1,1,1,1,,,,1,1,1,1,54,54,38.4870221402611
7345986,1,2,1,1,,,,1,4,1,1,54,54,38.4870221402611
7345991,1,1,3,,,1,,,,,1,54,54,37.6604802210445
7345991,1,2,3,,,1,,,,,1,54,54,37.6604802210445
7345997,1,1,2,,1,,,1,3,1,1,54,54,28.2856081458255
7345998,1,1,3,,,1,,,,,1,54,54,20.0368973158723
7345998,1,7,3,,,1,,,,,1,54,54,20.0368973158723
7346004,1,5,1,2,,,,1,4,2,1,54,54,36.2658924127765
7346007,1,1,1,2,,,,1,1,2,1,54,54,25.0764863657381
7346008,1,1,3,,,1,,,,,1,54,54,28.8856046472338
7346010,1,1,1,1,,,,1,1,1,1,54,54,14.9980951339165
7346014,1,2,4,,,,1,,,,1,54,54,43.0827555846876
7346015,1,1,4,,,,1,,,,1,54,54,30.4532833349075
7346021,1,3,1,1,,,,1,4,2,1,54,54,27.6687630124513
7346034,1,2,5,,,,,1,3,1,1,54,54,43.6840824168082
7346041,1,3,1,1,,,,1,4,2,1,54,54,31.7314185894577
7346043,1,1,1,1,,,,1,2,2,1,54,54,30.9923248312551
7346049,1,1,3,,,1,,,,,1,54,54,33.0121195968387
7346052,1,1,3,,,1,,,,,1,63,63,11.1383439326132
7346054,1,1,3,,,1,,,,,1,63,63,7.60211104840052
7346057,1,1,5,,,,,1,1,1,1,63,63,12.945752660175
7346057,1,2,1,2,,,,1,3,2,1,63,63,12.945752660175
7346059,1,1,3,,,1,,,,,1,63,63,10.8687199372981
7346061,1,1,3,,,1,,,,,1,63,63,13.8863106634883
7346071,1,2,5,,,,,1,1,1,1,63,63,11.9001115090508
7346075,1,1,3,,,1,,,,,1,63,63,15.4314681788902
7346075,1,2,1,1,,,,1,1,1,1,63,63,15.4314681788902
7346077,1,2,2,,1,,,1,3,1,1,63,63,9.96902817547865
7346078,1,2,3,,,1,,,,,1,63,63,14.9904455427747
7346080,1,1,3,,,1,,,,,1,63,63,23.9783218689033
7346087,1,2,3,,,1,,,,,1,63,63,17.9192831636848
7346091,1,1,1,2,,,,1,4,1,1,63,63,14.65615929172
7346092,1,3,4,,,,2,1,,1,1,63,63,24.6142086881476
7346095,1,2,3,,,1,,,,,1,63,63,13.8217536020792
7346097,1,1,2,,1,,,1,3,1,1,63,63,14.5098353774725
7346099,1,1,3,,,1,,,,,1,63,63,11.6745481203588
7346107,1,3,4,,,,1,,,,1,66,66,13.748425117161
7346108,1,1,3,,,2,,,,,1,66,66,13.5320004684989
7346109,1,1,2,,2,,,1,3,1,1,66,66,29.8362462655133
7346110,1,1,1,2,,,,1,1,2,1,66,66,37.5040807505988
7346111,1,2,4,,,,1,,,,1,66,66,21.5874018716871
7346121,1,4,3,,,1,,,,,1,66,66,25.2501963744069
7346135,1,1,1,1,,,,1,3,1,1,66,66,16.7228464128727
7346151,1,2,5,,,,,1,1,2,1,66,66,26.8425777578285
7346155,1,1,4,,,,1,,,,1,66,66,10.8191293941132
7346159,1,1,3,,,1,,,,,1,66,66,13.4008842350989
7346162,1,1,1,1,,,,1,3,1,1,66,66,13.1714296411048
7346162,1,2,6,,,,,,,,1,66,66,13.1714296411048
7346168,1,2,1,1,,,,1,1,1,1,66,66,12.4836108393614
7346169,1,1,3,,,2,,,,,1,66,66,29.7543056517696
7346169,1,2,1,2,,,,1,3,2,1,66,66,29.7543056517696
7346171,1,2,5,,,,,1,1,1,1,66,66,15.8334784680713
7346183,1,2,4,,,,1,,,,1,66,66,49.9583771081385
7346185,1,1,1,1,,,,1,3,1,1,66,66,11.9351763194571
7346206,1,2,1,1,,,,1,4,1,1,68,"",17.7920622276663
7346209,1,1,1,2,,,,1,1,1,1,68,"",24.8147561413909
7346220,1,1,5,,,,,1,1,1,1,68,"",26.2070026122258
7346225,1,1,3,,,1,,,,,1,68,68,35.5700431831685
7346232,1,2,1,1,,,,1,3,1,1,68,68,42.9066242843896
7346238,1,3,5,,,,,1,3,1,1,68,68,32.2461587703296
7346240,1,6,5,,,,,1,3,1,1,68,68,30.1827892091955
7346241,1,1,2,,1,,,1,3,1,1,68,68,30.1137601052157
7346242,1,2,5,,,,,1,1,1,1,68,68,31.3237339968107
7346245,1,3,2,,1,,,1,3,1,1,68,68,47.4402212106664
7346247,1,1,1,1,,,,1,1,2,1,68,68,31.0508646740717
7346247,1,3,5,,,,,1,2,2,1,68,68,31.0508646740717
7346255,1,1,1,2,,,,1,3,2,1,68,68,29.2409876422657
7346256,1,2,3,,,1,,,,,1,68,68,27.7800862585288
7346259,1,1,1,1,,,,1,1,1,1,68,68,27.0794883555635
7346262,1,1,2,,1,,,1,3,1,1,68,68,29.197844342433
7346271,1,1,5,,,,,1,1,1,1,68,68,29.4607592915827
7346274,1,1,6,,,,,,,,1,68,68,33.2081548474665
7346277,1,1,1,1,,,,1,4,1,1,68,68,28.2589195914191
7346282,1,1,1,2,,,,1,3,1,1,68,68,24.4117421577503
7346284,1,2,3,,,1,,,,,1,68,68,42.5534817015998
7346285,1,2,1,1,,,,1,1,2,1,68,68,29.7059562593401
7346286,1,2,1,2,,,,1,3,2,1,68,68,35.0326576884455
7346303,1,1,3,,,1,,,,,1,68,68,25.0885953126651
7346313,1,3,5,,,,,1,1,1,1,68,68,192.850326188769
7346326,1,1,2,,2,,,1,3,1,1,68,68,29.6540748081919
7346330,1,2,2,,1,,,1,3,1,1,68,68,35.5753084472258
7346335,1,1,6,,,,,,,,1,70,70,11.0585380319469
7346335,1,2,3,,,1,,,,,1,70,70,11.0585380319469
7346338,1,1,1,2,,,,1,1,1,1,70,70,9.98300731364346
7346339,1,1,3,,,1,,,,,1,70,70,11.9902350035814
7346341,1,2,6,,,,,,,,1,70,70,12.3547588460024
7346342,1,1,4,,,,1,,,,1,70,70,12.5647433626614
7346345,1,2,3,,,1,,,,,1,70,70,5.84814669585838
7346351,1,1,1,2,,,,1,1,2,1,70,70,17.693566476802
7346352,1,1,4,,,,1,,,,1,70,70,16.2726222712666
7346354,1,1,5,,,,,1,1,1,1,70,70,19.4417246425552
7346354,1,2,3,,,1,,,,,1,70,70,19.4417246425552
7346368,1,1,1,1,,,,1,4,2,1,73,73,13.5383085278875
7346383,1,1,2,,1,,,1,4,1,1,76,"",21.5226030324462
7346387,1,1,2,,1,,,1,4,1,1,76,"",21.1863123600642
7346393,1,1,1,2,,,,1,4,1,1,76,"",21.1863123600642
7346393,1,2,3,,,1,,,,,1,76,"",21.1863123600642
7346400,1,1,2,,1,,,1,3,1,1,76,76,65.6297694194547
7346400,1,2,1,2,,,,1,1,2,1,76,76,65.6297694194547
7346403,1,1,5,,,,,1,3,2,1,76,76,104.676847580605
7346405,1,1,3,,,1,,,,,1,76,76,63.4717305797434
7346408,1,1,1,2,,,,1,5,2,1,76,76,13.5002327669737
7346410,1,1,1,2,,,,1,1,2,1,76,76,114.103514093219
7346411,1,1,2,,1,,,1,3,1,1,76,76,93.26175772013
7346414,1,1,5,,,,,1,3,1,1,76,76,11.3195607719282
7346421,1,1,5,,,,,1,4,1,1,76,76,13.2930133947005
7346422,1,4,3,,,1,,,,,1,76,76,82.0968583419905
7346425,1,1,2,,2,,,1,3,1,1,76,76,70.9017658900703
7346427,1,1,4,,,,1,,,,1,76,76,82.4247087531093
7346429,1,2,3,,,1,,,,,1,76,76,24.9758159298153
7346430,1,1,6,,,,,,,,1,76,76,18.9308527948059
7346430,1,2,2,,1,,,1,3,1,1,76,76,18.9308527948059
7346431,1,2,3,,,1,,,,,1,76,76,14.8329910354767
7346432,1,1,5,,,,,1,1,1,1,76,76,14.5934505276244
7346433,2,1,1,2,,,,1,4,2,1,76,76,38.5953937771502
7346435,1,1,1,2,,,,1,3,2,1,76,76,82.6209771993087
7346436,1,2,4,,,,1,,,,1,76,76,84.7250926139107
7346442,1,1,3,,,2,,,,,1,76,76,97.7298467464833
7346485,1,1,1,1,,,,1,4,1,1,88,88,2.34991713164633
7346490,1,1,5,,,,,1,4,1,1,88,88,3.73591589784946
7346493,1,1,4,,,,2,1,,1,1,88,88,2.58490884481097
7346504,1,2,5,,,,,1,1,1,1,88,88,3.73591589784946
7346506,1,1,2,,1,,,1,3,1,1,88,88,2.87212093867885
7346508,1,1,5,,,,,1,1,1,1,88,88,3.08720984610279
7346512,1,1,8,,,,,,,,1,88,88,2.17362379511241
7346514,1,1,1,2,,,,1,1,2,1,88,88,2.17362379511241
7346567,1,2,1,2,,,,1,3,2,2,13,"",156.980572049125
7346568,1,1,1,2,,,,1,1,2,2,13,"",74.4618875616882
7346571,1,1,1,1,,,,1,1,1,2,13,"",93.6476754414919
7346574,1,1,1,2,,,,1,4,1,2,13,"",130.946350653324
7346582,1,1,4,,,,2,1,,1,1,13,"",287.305976379465
7346585,1,1,7,,,,,1,1,2,1,13,"",153.843523619622
7346593,1,1,1,1,,,,1,1,1,1,13,"",328.918722507239
7346604,1,1,7,,,,,1,4,2,1,44,"",46.458672704086
7346615,1,1,3,,,1,,,,,1,44,"",64.3508810680255
7346622,1,2,6,,,,,,,,1,44,"",64.86551762502
7346622,1,3,4,,,,2,1,,2,1,44,"",64.86551762502
7346642,1,2,5,,,,,1,1,1,1,44,"",46.458672704086
7346645,1,2,2,,1,,,1,1,1,2,11,"",38.3168353456725
7346647,1,1,6,,,,,,,,2,11,"",25.7014455226577
7346649,1,1,1,1,,,,1,1,2,2,11,"",14.3337861088949
7346652,1,1,3,,,1,,,,,2,11,"",33.6586122265916
7346652,1,2,1,1,,,,1,1,1,2,11,"",33.6586122265916
7346654,1,1,3,,,1,,,,,2,11,"",37.8686513636734
7346657,1,1,7,,,,,1,3,2,2,11,"",54.1393321331143
7346657,1,2,1,1,,,,1,3,2,2,11,"",54.1393321331143
7346682,1,1,1,1,,,,1,3,1,1,15,"",143.239940986546
7346687,1,1,1,1,,,,1,3,1,1,15,"",124.100701165225
7346691,1,1,1,1,,,,1,3,2,1,15,"",150.139618398892
7346700,1,1,7,,,,,1,5,2,2,15,"",127.493674458217
7346704,1,1,7,,,,,1,4,2,2,15,"",266.220496605874
7346707,1,1,7,,,,,1,1,2,2,15,"",164.097682471285
7346708,1,1,7,,,,,1,3,1,2,15,"",145.45304312817
7346715,1,1,2,,1,,,1,1,1,2,15,"",26.2220537822553
7346722,1,2,1,1,,,,1,2,1,1,15,"",322.808565651038
7346728,1,1,5,,,,,1,1,1,1,15,"",371.938612754893
7346731,1,2,3,,,2,,,,,1,15,"",384.77932271905
7346733,1,1,1,1,,,,1,3,2,1,15,"",261.857557211864
7346734,1,2,1,1,,,,1,2,1,1,15,"",321.815433546842
7346750,1,2,3,,,1,,,,,2,15,"",20.9776430258043
7346756,1,2,3,,,1,,,,,2,15,"",57.5186707987201
7346758,1,1,2,,1,,,1,1,1,1,15,"",446.610687978057
7346759,1,1,4,,,,2,1,,1,2,15,"",61.2342881568081
7346760,1,1,7,,,,,1,1,2,2,15,"",26.2220537822553
7346777,1,1,7,,,,,1,1,2,2,68,"",6.14699292175108
7346779,1,2,7,,,,,1,1,2,2,68,"",9.08273195086513
7346779,1,3,7,,,,,1,1,2,2,68,"",9.08273195086513
7346780,1,1,7,,,,,1,1,1,2,68,"",6.14699292175108
7346788,1,1,4,,,,1,,,,2,68,"",5.53229362957597
7346790,1,1,1,2,,,,1,3,2,2,68,"",9.72799330031144
7346796,1,1,2,,1,,,1,3,1,2,68,"",16.2355650433831
7346801,1,1,2,,2,,,1,3,1,1,68,"",72.094539626438
7346806,1,2,2,,1,,,1,3,1,1,68,"",89.8603166459377
7346807,1,1,5,,,,,1,3,1,1,68,"",58.3349390915804
7346808,1,2,1,2,,,,1,1,1,1,68,"",69.6060383823392
7346809,1,3,7,,,,,1,1,1,1,68,"",89.8875754247712
7346817,1,1,4,,,,1,,,,1,54,54,22.6642957828168
7346821,1,1,2,,1,,,1,3,1,1,54,54,18.3143099231762
7346822,1,1,1,1,,,,1,1,1,1,54,54,30.8012205179956
7346828,1,2,8,,,,,,,,1,76,"",116.259378954164
7346829,1,1,3,,,1,,,,,1,76,"",156.133712920732
7346829,1,2,1,2,,,,1,4,1,1,76,"",156.133712920732
7346830,1,2,3,,,1,,,,,1,76,"",169.52757532672
7346856,1,1,1,1,,,,1,4,2,1,76,"",127.935871730426
7346857,1,1,5,,,,,1,1,1,1,76,"",135.265266252995
7346861,1,2,3,,,1,,,,,1,76,"",290.758882352481
7346862,1,1,1,1,,,,1,1,1,1,76,"",283.07269971592
7346864,1,1,4,,,,1,,,,1,76,"",378.102312103624
7346865,1,2,3,,,1,,,,,1,76,"",347.036351455356
7346867,1,2,2,,1,,,1,3,1,1,76,"",103.083837657293
7346868,1,1,1,2,,,,1,4,1,1,76,"",160.404165408028
7346869,1,2,3,,,1,,,,,1,76,"",157.158039488946
7346875,1,3,3,,,1,,,,,1,76,"",263.437401083251
7346877,1,1,1,1,,,,1,4,2,1,76,"",267.813390126727
7346883,1,1,3,,,1,,,,,1,76,"",293.820473349379
7346894,1,1,1,1,,,,1,4,2,2,76,"",188.245962941147
7346905,1,1,3,,,1,,,,,1,66,"",41.3432416530547
7346915,1,1,3,,,1,,,,,1,66,"",26.4094208119459
7346916,1,1,1,1,,,,1,1,2,1,66,"",27.8656641139112
7346920,1,1,2,,1,,,1,3,1,1,66,"",29.5146916751881
7346923,1,1,6,,,,,,,,1,66,"",34.2552214693851
7346930,1,3,1,1,,,,1,3,1,1,66,"",31.2633231439678
7346931,1,1,2,,1,,,1,3,1,1,66,"",32.6833716372006
7346935,1,1,4,,,,2,1,,1,1,66,"",30.99229166198
7346942,1,1,2,,1,,,1,3,1,1,66,"",33.5649552025201
7346942,1,2,1,1,,,,1,1,1,1,66,"",33.5649552025201
7346963,1,1,1,1,,,,1,3,1,2,66,"",30.3579038526176
7346967,1,1,7,,,,,1,1,1,2,66,"",23.9915229686478
7346969,1,1,5,,,,,1,1,1,2,66,"",51.8537681834291
7346977,1,1,7,,,,,1,4,1,2,66,"",37.1134945236638
7346993,1,1,2,,2,,,1,3,1,2,66,"",73.4238434962332
7347005,1,2,6,,,,,,,,1,05,"",202.175575730118
7347011,1,1,7,,,,,1,3,2,2,05,"",282.46672374321
7347032,1,2,6,,,,,,,,1,05,"",243.605794802768
7347032,1,3,5,,,,,1,1,2,1,05,"",243.605794802768
7347044,1,1,2,,2,,,1,3,1,1,05,"",206.680226515334
7347057,1,1,1,1,,,,1,1,1,2,23,"",509.094392546591
7347063,1,2,7,,,,,1,1,2,2,23,"",395.700616203541
7347067,1,1,1,2,,,,1,1,2,2,23,"",127.704629132094
7347068,1,1,1,1,,,,1,3,1,2,23,"",133.269768983581
7347071,1,1,1,2,,,,1,1,2,2,23,"",93.0133682520449
7347071,1,2,1,2,,,,1,1,2,2,23,"",93.0133682520449
7347072,1,1,1,2,,,,1,1,2,2,23,"",121.631694569872
7347074,1,1,1,2,,,,1,1,2,2,23,"",141.237297933415
7347075,1,1,1,2,,,,1,1,2,2,23,"",87.0934443096352
7347075,1,2,1,2,,,,1,1,2,2,23,"",87.0934443096352
7347075,1,6,1,2,,,,1,1,2,2,23,"",87.0934443096352
7347075,1,7,1,2,,,,1,1,2,2,23,"",87.0934443096352
7347076,1,2,1,2,,,,1,1,2,2,23,"",141.237297933415
7347078,1,1,1,2,,,,1,1,2,2,23,"",153.330693204849
7347079,1,1,2,,2,,,1,4,1,1,05,"",7.70846698864564
7347083,1,1,3,,,1,,,,,1,05,"",10.4064304346716
7347091,1,2,2,,1,,,1,3,1,1,05,"",14.8023261813347
7347094,1,2,3,,,1,,,,,1,05,"",6.02973417778504
7347095,1,1,5,,,,,1,3,1,1,05,"",9.77801698969075
7347099,1,1,3,,,1,,,,,1,05,05,50.6754482535365
7347100,1,1,2,,1,,,1,3,1,1,05,05,68.2576326717888
7347101,1,1,1,1,,,,1,4,1,1,05,05,83.6126532630718
7347103,1,4,1,2,,,,1,4,2,1,05,05,83.198241858371
7347106,1,1,4,,,,1,,,,1,05,05,97.8101871741234
7347117,1,5,1,2,,,,1,1,1,1,05,05,81.2890616703594
7347119,1,1,4,,,,2,1,,1,1,05,05,75.4365002868781
7347120,1,4,3,,,2,,,,,1,05,05,52.9773250147272
7347121,1,1,2,,1,,,1,3,1,1,05,05,75.6962593067248
7347125,1,1,2,,1,,,1,1,1,1,05,05,75.2513879367647
7347130,1,1,4,,,,1,,,,1,05,05,58.6424497620086
7347148,1,1,3,,,1,,,,,1,05,05,93.4792879947696
7347148,1,3,3,,,1,,,,,1,05,05,93.4792879947696
7347155,1,1,3,,,1,,,,,1,05,05,96.21150550076
7347157,1,1,1,1,,,,1,3,2,1,05,05,123.585934991314
7347158,1,1,4,,,,1,,,,1,05,05,110.511613086942
7347158,1,5,4,,,,1,,,,1,05,05,110.511613086942
7347162,1,1,1,1,,,,1,1,2,1,05,05,71.7712680834132
7347174,1,1,1,2,,,,1,1,1,1,05,05,144.658098024708
7347174,1,4,3,,,1,,,,,1,05,05,144.658098024708
7347175,1,1,3,,,1,,,,,1,05,05,60.7520162446184
7347179,1,2,2,,1,,,1,1,1,1,05,05,63.2641190365694
7347189,1,2,2,,1,,,1,3,1,1,05,05,63.1672533189678
7347192,1,1,2,,1,,,1,1,1,1,05,05,84.9157655362494
7347192,1,3,3,,,1,,,,,1,05,05,84.9157655362494
7347194,1,2,3,,,2,,,,,1,05,05,95.7475559175392
7347197,1,2,2,,1,,,1,3,1,1,05,05,103.228475962233
7347201,1,1,1,1,,,,1,1,2,1,05,05,67.8667478097799
7347204,1,2,3,,,1,,,,,1,05,05,179.822737982618
7347207,1,1,2,,1,,,1,3,1,1,05,05,223.562805677466
7347209,1,1,5,,,,,1,3,1,1,05,05,129.109106815323
7347216,1,1,5,,,,,1,2,2,1,05,05,151.295259878914
7347221,1,3,3,,,1,,,,,1,05,05,148.542465045126
7347225,1,1,2,,1,,,1,3,1,1,05,05,57.1059010810374
7347227,1,2,6,,,,,,,,1,05,05,46.4831275887233
7347229,1,1,4,,,,1,,,,1,05,05,49.5222740645291
7347231,1,1,1,1,,,,1,1,2,1,05,05,54.354861911907
7347231,2,2,2,,1,,,1,3,1,1,05,05,54.354861911907
7347234,1,6,5,,,,,1,4,1,1,05,05,106.641546205079
7347242,1,1,1,1,,,,1,1,1,1,05,05,49.838627038723
7347246,1,1,3,,,1,,,,,1,05,05,74.3166017758223
7347251,1,2,3,,,1,,,,,1,05,05,60.0823727250257
7347256,1,1,2,,1,,,1,3,1,1,05,05,57.1059010810374
7347257,1,1,2,,1,,,1,1,1,1,05,05,55.0551871798578
7347268,1,2,2,,1,,,1,3,1,1,08,08,61.6614239432069
7347275,1,1,3,,,1,,,,,1,08,08,51.7115108511093
7347277,1,2,1,1,,,,1,1,1,1,08,08,73.7782149460203
7347278,1,4,2,,1,,,1,4,1,1,08,08,38.0302878950568
7347284,1,1,3,,,2,,,,,1,08,08,62.9483833782265
7347288,1,2,1,2,,,,1,4,1,1,08,08,73.3359550292499
7347296,1,3,3,,,2,,,,,1,08,08,58.2543669395446
7347307,1,2,4,,,,1,,,,1,08,08,37.5710487348475
7347308,1,1,2,,1,,,1,4,1,1,08,08,35.6586566059556
7347308,1,6,3,,,1,,,,,1,08,08,35.6586566059556
7347309,1,3,1,2,,,,1,4,1,1,08,08,126.394197236239
7347316,1,1,1,2,,,,1,1,2,1,08,08,41.6825349256049
7347316,3,2,3,,,1,,,,,1,08,08,41.6825349256049
7347317,1,2,2,,1,,,1,1,1,1,08,08,70.0403791893842
7347317,1,3,5,,,,,1,3,1,1,08,08,70.0403791893842
7347319,1,2,4,,,,1,,,,1,08,08,27.8885018924117
7347319,2,1,1,2,,,,1,3,2,1,08,08,27.8885018924117
7347324,1,3,5,,,,,1,1,1,1,08,08,30.4858872731876
7347324,1,5,3,,,1,,,,,1,08,08,30.4858872731876
7347325,1,1,3,,,2,,,,,1,08,08,65.7597353632506
7347325,1,10,3,,,1,,,,,1,08,08,65.7597353632506
7347326,1,1,3,,,1,,,,,1,08,08,40.7388672272983
7347327,1,1,1,1,,,,1,4,1,1,08,08,40.863186132777
7347329,1,1,3,,,1,,,,,1,08,08,37.9657014999079
7347330,1,3,5,,,,,1,2,1,1,08,08,44.625640611536
7347332,1,1,5,,,,,1,3,1,1,08,08,38.464975775301
7347336,1,3,5,,,,,1,2,1,1,08,08,48.5011242851344
7347337,1,1,1,2,,,,1,4,1,1,08,08,39.6238332300599
7347339,1,1,1,2,,,,1,1,1,1,08,08,44.3441062899199
7347347,1,2,1,2,,,,1,1,2,1,08,08,27.0868493380157
7347348,1,1,2,,2,,,1,3,1,1,08,08,67.489400088618
7347350,1,4,2,,1,,,1,3,1,1,08,08,46.0451123844394
7347354,1,1,5,,,,,1,3,1,1,08,08,71.9237621145324
7347357,1,2,5,,,,,1,1,1,1,08,08,61.2947791991655
7347361,1,1,4,,,,2,1,,1,1,08,08,69.643654094211
7347362,1,1,1,2,,,,1,4,2,1,08,08,64.1269331456903
7347362,1,2,2,,1,,,1,3,1,1,08,08,64.1269331456903
7347363,1,1,1,2,,,,1,4,1,1,08,08,30.0964992644618
7347368,1,1,1,2,,,,1,4,1,1,08,08,160.380923212417
7347370,1,1,3,,,1,,,,,1,08,08,124.214113294665
7347373,1,3,3,,,1,,,,,1,08,08,55.9512317000231
7347374,1,1,1,2,,,,1,4,2,1,08,08,124.214113294665
7347375,1,5,3,,,1,,,,,1,08,08,123.063551480013
7347376,1,3,3,,,1,,,,,1,08,08,66.4469694580405
7347379,1,1,3,,,1,,,,,1,08,08,58.254399093587
7347381,1,3,4,,,,2,1,,1,1,08,08,31.9241565430812
7347383,1,3,3,,,1,,,,,1,08,08,66.4469694580405
7347384,1,2,1,2,,,,1,4,1,1,08,08,128.76820524703
7347392,1,2,5,,,,,1,1,1,1,08,08,54.2883523527787
7347394,1,3,5,,,,,1,4,2,1,08,08,61.0518592387276
7347396,1,2,5,,,,,1,1,1,1,08,08,52.3442399290917
7347397,1,2,5,,,,,1,3,1,1,08,08,70.7004181706213
7347399,1,3,3,,,1,,,,,1,08,08,66.6624909080794
7347399,1,4,1,1,,,,1,4,1,1,08,08,66.6624909080794
7347402,1,1,1,2,,,,1,1,1,1,08,08,60.1361365916499
7347402,1,4,1,2,,,,1,1,2,1,08,08,60.1361365916499
7347406,1,2,1,2,,,,1,4,1,1,08,08,49.3161965484401
7347408,1,1,5,,,,,1,1,2,1,08,08,73.0516744807987
7347410,1,3,2,,1,,,1,1,1,1,08,08,55.8412379415577
7347417,1,1,2,,1,,,1,1,1,1,08,08,41.3553537604324
7347419,1,1,3,,,2,,,,,1,08,08,65.1272308404852
7347420,1,1,3,,,1,,,,,1,08,08,59.0624915883795
7347422,1,1,1,2,,,,1,4,1,1,08,08,59.098889977064
7347422,1,2,3,,,1,,,,,1,08,08,59.098889977064
7347430,1,1,1,2,,,,1,1,1,1,08,08,50.4094907130668
7347430,1,3,4,,,,2,1,,1,1,08,08,50.4094907130668
7347431,1,1,4,,,,1,,,,1,08,08,81.4891793215151
7347431,1,2,4,,,,1,,,,1,08,08,81.4891793215151
7347431,1,3,3,,,1,,,,,1,08,08,81.4891793215151
7347432,1,2,1,1,,,,1,4,1,1,08,08,67.1549993966259
7347432,1,3,1,2,,,,1,1,2,1,08,08,67.1549993966259
7347438,1,2,5,,,,,1,3,1,1,08,08,174.961007140819
7347441,1,1,5,,,,,1,1,1,1,08,08,80.117489784706
7347441,1,2,1,2,,,,1,1,1,1,08,08,80.117489784706
7347446,1,1,5,,,,,1,3,1,1,08,08,271.605008232332
7347446,1,2,4,,,,1,,,,1,08,08,271.605008232332
7347447,1,1,3,,,1,,,,,1,08,08,69.6173788623412
7347456,1,2,4,,,,2,1,,1,1,11,11,340.858895574353
7347465,1,2,1,2,,,,1,2,2,1,11,11,250.082864188699
7347471,1,1,5,,,,,1,2,1,1,11,11,268.298166352502
7347503,1,3,3,,,1,,,,,1,11,11,281.343222212286
7347504,1,1,2,,1,,,1,3,1,1,11,11,189.456715294469
7347510,1,1,2,,1,,,1,3,1,1,11,11,221.597089315077
7347550,1,1,2,,1,,,1,3,1,1,11,11,358.757626703887
7347557,1,1,5,,,,,1,2,1,1,11,11,243.198573971527
7347561,1,1,2,,1,,,1,4,2,1,11,11,323.554641057208
7347567,1,1,2,,1,,,1,3,1,1,11,11,252.507194116765
7347581,1,1,2,,1,,,1,1,1,1,11,11,165.74831203562
7347594,1,1,1,2,,,,1,1,2,1,11,11,417.316657711314
7347602,1,2,2,,1,,,1,3,1,1,11,11,560.232466471842
7347609,1,1,2,,3,,,1,4,2,1,11,11,560.232466471842
7347610,1,3,1,2,,,,1,3,2,1,11,11,262.87463684844
7347616,1,3,3,,,1,,,,,1,11,11,225.186743629723
7347634,1,2,1,2,,,,1,1,2,1,13,13,33.0588532298696
7347635,1,1,4,,,,2,1,,1,1,13,13,20.8855415922725
7347636,1,1,1,2,,,,1,1,1,1,13,13,13.5860453439351
7347637,1,1,2,,3,,,1,3,1,1,13,13,41.8700584695484
7347638,1,2,4,,,,2,1,,1,1,13,13,33.3459032983553
7347638,1,3,5,,,,,1,1,1,1,13,13,33.3459032983553
7347640,1,2,6,,,,,,,,1,13,13,20.3921085591692
7347651,1,1,6,,,,,,,,1,13,13,35.1708491144207
7347653,1,2,4,,,,1,,,,1,13,13,15.1949191346642
7347653,1,6,1,2,,,,1,4,2,1,13,13,15.1949191346642
7347654,1,1,1,2,,,,1,4,2,1,13,13,15.9092935544858
7347654,1,2,4,,,,1,,,,1,13,13,15.9092935544858
7347654,1,5,2,,2,,,1,4,1,1,13,13,15.9092935544858
7347656,1,5,1,2,,,,1,4,2,1,13,13,15.1949191346642
7347656,1,6,1,2,,,,1,4,2,1,13,13,15.1949191346642
7347657,1,1,1,2,,,,1,1,2,1,13,13,34.2375832926922
7347658,1,1,4,,,,1,,,,1,13,13,28.7465620803714
7347658,1,4,4,,,,1,,,,1,13,13,28.7465620803714
7347660,1,2,4,,,,1,,,,1,13,13,32.8807438220455
7347666,1,3,5,,,,,1,1,1,1,13,13,24.7530278067569
7347670,1,1,5,,,,,1,1,1,1,13,13,26.2699989282474
7347672,1,1,5,,,,,1,4,1,1,13,13,27.5977339717426
7347673,1,2,2,,1,,,1,4,1,1,13,13,10.9403417769582
7347674,1,2,1,2,,,,1,4,2,1,13,13,21.708382863177
7347676,1,1,1,2,,,,1,4,2,1,13,13,17.7163479347629
7347677,1,1,3,,,1,,,,,1,13,13,26.9106620168648
7347677,1,2,5,,,,,1,1,1,1,13,13,26.9106620168648
7347680,1,1,2,,2,,,1,4,1,1,13,13,33.9046131774185
7347682,1,1,1,2,,,,1,1,2,1,13,13,29.9632158653445
7347682,1,2,6,,,,,,,,1,13,13,29.9632158653445
7347683,1,1,1,2,,,,1,1,2,1,13,13,35.0781805332809
7347684,1,2,5,,,,,1,1,1,1,13,13,29.4873388195824
7347687,1,1,1,1,,,,1,4,1,1,13,13,40.630074910884
7347688,1,3,6,,,,,,,,1,13,13,26.9106620168648
7347692,1,1,3,,,1,,,,,1,13,13,43.7681677868346
7347692,1,2,6,,,,,,,,1,13,13,43.7681677868346
7347693,1,1,3,,,1,,,,,1,13,13,40.1227572181334
7347693,1,2,5,,,,,1,3,1,1,13,13,40.1227572181334
7347693,1,3,5,,,,,1,3,1,1,13,13,40.1227572181334
7347694,1,1,7,,,,,1,1,2,1,13,13,31.2140432975271
7347697,1,1,1,2,,,,1,3,1,1,13,13,26.2499809344223
7347697,1,2,5,,,,,1,3,1,1,13,13,26.2499809344223
