Punto de Entrada,Nombre Formulario,NIT,Fecha de Corte,El Máximo Órgano Social aprobó distribuir utilidades del ejercicio inmediatamente anterior,Valor de las utilidades decretadas en miles de pesos (ejercicio inmediatamente anterior),Razón social de la sociedad,Objeto social principal,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),Corte de cuentas según estatutos,Fecha de constitución (Aaaa-Mm-Dd),Fecha de vencimiento (Aaaa-Mm-Dd),Estado actual,Tipo societario,La sociedad es,Dirección de notificación judicial registrada en Cámara de Comercio,Departamento de la dirección de notificación judicial,Ciudad de la dirección de notificación judicial,Dirección del domicilio,Departamento de la dirección del domicilio,Ciudad de la dirección del domicilio,Teléfono del domicilio,Celular corporativo,E-mail de la sociedad,Matricula mercantil número,Domicilio casa matriz sucursal de sociedad extranjera,País del domicilio casa matriz sucursal de sociedad extranjera,La compañía está obligada a tener Revisor fiscal?,El Revisor fiscal pertenece a una firma?,A que firma pertenece el Revisor Fiscal?,Los estados finacieros estan acompañados del dictamen del Revisor fiscal?,Concepto del Revisor fiscal en su informe,Estos estados financieros presentan información reexpresada?,La información reexpresada corresponde a:,Reexpresión según normatividad que aplique,"La Entidad posee inversiones en subsidiarias, asociadas y/o negocios conjuntos?"
Plenas-Individuales,Carátula,830023671,2020-12-31,NO,,ORIFLAME DE COLOMBIA S.A.,"Fabricación, manufactura, venta, comercialización, importacion y exportación de productos belleza","G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",01. ANUAL,1996-07-23,2095-07-23,ACTIVA,01. SOCIEDAD ANÓNIMA,06. MULTINIVEL,CALLE 125 N 21A 27 OFC 201,BOGOTA D.C.,BOGOTA D.C.,CALLE 125 N 21A 27 OFC 201,BOGOTA D.C.,BOGOTA D.C.,7442121,3144754704,rafael.tapiero@oriflame.com,92788,,,SI,SI,Auditores y Asesores de America SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830023820,2020-12-31,NO,,MONTAÑO & GUTIERREZ SAS DIESEL KUBOTA SAS,COMERCIALIZACION MAQUINARIA AGRICOLA,G4653 - Comercio al por mayor de maquinaria y equipo agropecuarios,01. ANUAL,1996-11-01,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 19 C 33 06,BOGOTA D.C.,BOGOTA D.C.,CL 19 C 33 06,BOGOTA D.C.,BOGOTA D.C.,3681285,3502481411,soporte@dieselkubota.com.co,747303,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830023844,2020-12-31,NO,,BIOMERIEUX COLOMBIA SAS,EQUIPOS MEDICOS,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",01. ANUAL,1996-11-15,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 7 N° 127-48,BOGOTA D.C.,BOGOTA D.C.,CR 7 N° 127-48,BOGOTA D.C.,BOGOTA D.C.,6476011,3173316176,olga.ibanez@biomerieux.com,747652,,,SI,SI,ERNST Y YOUNG,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,830024974,2020-12-31,NO,,NATURA COSMETICOS LTDA,"Comercio al por mayor de productos farmacéutocs,medicinales,cosméticos y de tocador","G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",01. ANUAL,1996-12-10,2096-12-10,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Cra. 19 No 100 - 45 Piso 3,BOGOTA D.C.,BOGOTA D.C.,Cra. 19 No 100 - 45 Piso 3,BOGOTA D.C.,BOGOTA D.C.,3268787,3173706679,notificacionesjudiciales@natura.net,753533,,,SI,SI,KPMG,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,830025149,2020-12-31,NO,,MEDTRONIC COLOMBIA S.A.,"IMPORTACIÓN, COMPRA, VENTA, DISTRIBUCIÓN Y COMERCIALIZACIÓN DE DIFERENTES PRODUCTOS PARA EL CUIDADO DE LA SALUD ASI COMO ACTIVIDADES RELACIONADAS CON LA SALUD, INCLUIDAS SIN LIMITARSE, LA PARTICIPACIÓN EN TODO TIPO DE LICITACIONES",G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,01. ANUAL,1996-10-31,2095-10-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AVENIDA CALLE 116 NO. 7 - 15 PISO 11 OF 1101,BOGOTA D.C.,BOGOTA D.C.,AVENIDA CALLE 116 NO. 7 - 15 PISO 11 OF 1101,BOGOTA D.C.,BOGOTA D.C.,7427300,3164719971,sandra.l.aguirre@medtronic.com,750166,,,SI,SI,PwC Contadores y Auditores S. A. S,SI,03. LIMPIO,SI,1. Modificación información corte anterior,,NO
Plenas-Individuales,Carátula,830025224,2020-12-31,NO,,DHL GLOBAL FORWARDING ZONA FRANCA SA,"EJECUTAR ACTIVIDADES MERCANTILES EN ZONAS FRANCAS DEL PAIS, PREVIA CALIFICACION COMO USUARIA DE LAS MISMAS",H5229 - Otras actividades complementarias al transporte,01. ANUAL,1996-12-16,2050-12-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AV CALLE 26 No 102 20  piso 5,BOGOTA D.C.,BOGOTA D.C.,AV CALLE 26 No 102 20  piso 5,BOGOTA D.C.,BOGOTA D.C.,7469696,3176387657,legales.co@dhl.com,753475,,,SI,SI,DELOITTE & TOUCHE LTDA,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,830025281,2020-12-31,NO,,ANNAR DIAGNOSTICA IMPORT SAS,"COMERCIALIZACION DE REACTIVOS, INSUMOS Y TECNOLOGIA  PARA LABORATORIOS",G4690 - Comercio al por mayor no especializado,01. ANUAL,1996-12-04,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AV AMERICAS CALLE 20  #39 -79,BOGOTA D.C.,BOGOTA D.C.,AV AMERICAS CALLE 20  #39 -79,BOGOTA D.C.,BOGOTA D.C.,7447979,3183637668,notificaciones.judiciales@annardx.com,753267,,,SI,SI,ASTAF AUDITORES Y CONSULTORES CONTABLES SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830027960,2020-12-31,NO,,PROTECSA.SA,"Afianzamiento de contratos y cobro , refinanciacion de carteras entre otras",N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,01. ANUAL,1997-01-15,2097-01-15,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Cr 13 94a-26 Of 503,BOGOTA D.C.,BOGOTA D.C.,Cr 13 94a-26 Of 503,BOGOTA D.C.,BOGOTA D.C.,3171555,3166926380,Gerente.general@protecsa.com.co,769976,,,SI,SI,Astaf  Auditores y  Consultores Contables   S.A.S,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830028213,2020-12-31,SI,1270627.0,QUIMICOS OMA SA,COMERCIALIZACION Y DISTRIBUCION DE PRODUCTOS AGRICOLAS,C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario,01. ANUAL,1997-02-28,2107-07-06,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KM 1.3 VIA PARCELAS DE COTA BG 16 BODEGAS AEPI PH,CUNDINAMARCA,COTA-CUNDINAMARCA,KM 1.3 VIA PARCELAS DE COTA BG 16 BODEGAS AEPI PH,CUNDINAMARCA,COTA-CUNDINAMARCA,8985179,3118482144,CONTADOR@QUIMICOSOMA.COM,771060,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830028860,2020-12-31,NO,,L V COLOMBIA  SAS,Comercio al por menor de todo tipo de calzado y articulos de cuero y sucedáneos del cuero en establecimientos especializados,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,01. ANUAL,1997-02-25,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 11 82 01 LC 4,BOGOTA D.C.,BOGOTA D.C.,CRA 11 82 01 LC 4,BOGOTA D.C.,BOGOTA D.C.,6168573,3143774368,store_ubg@louisvuitton.com,776318,,,SI,SI,ERNST & YOUNG AUDIT SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830028931,2020-12-31,NO,,"SAMSUNG ELECTRONICS COLOMBIA S.A. ""SAMSUNG ELECTRONICS COLOMBIA S.A.","Toda actividad comercial, para: La importacion, comercializacion, distribucion, venta y uso del comercio en General","G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",01. ANUAL,1997-03-20,2096-03-20,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,carrera 7 #113-43 of 607,BOGOTA D.C.,BOGOTA D.C.,Carrera 7 # 113-43 of 607,BOGOTA D.C.,BOGOTA D.C.,4870707,3102051769,jose.pinto@samsung.com,776321,,,SI,SI,Pwc Contadores y Auditores SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830029757,2020-12-31,NO,,DISTRIBUCIONES JO SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,"IMPORTACION Y COMERCIALIZACION JUGUETERIA, CACHARRERIA , PIÑATERIA",G4649 - Comercio al por mayor de otros utensilios domésticos n.c.p.,01. ANUAL,1997-03-26,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KR 13 10 85 OF 901,BOGOTA D.C.,BOGOTA D.C.,KR 13 10 85 OF 901,BOGOTA D.C.,BOGOTA D.C.,4327491,3112872202,distribucionesjo@gmail.com,779954,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830030574,2020-12-31,NO,,TALTON INTERNACIONAL SAS,DISTRIBUCION TODA CLASE DE PRODUCTOS AL POR MAYOR Y DETAL,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",01. ANUAL,1996-08-21,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 44 20 C 48,BOGOTA D.C.,BOGOTA D.C.,CARRERA 44 20 C 48,BOGOTA D.C.,BOGOTA D.C.,2684255,3188372956,hycofor@outlook.com,764378,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830031045,2020-12-31,NO,,"BOTELLAS PET S.A.S., EN VALIDACION JUDICIAL",TERMOPLASTICOS,C2229 - Fabricación de artículos de plástico n.c.p.,01. ANUAL,2004-12-04,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 68B 12 -66,BOGOTA D.C.,BOGOTA D.C.,CR  68B 12-66,BOGOTA D.C.,BOGOTA D.C.,4473111,3138325292,botellaspetsas2020@gmail.com,790626,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830031687,2020-12-31,NO,,POLUX SUMINISTROS SAS EN REORGANIZACION,COMERCIO AL POR MAYOR Y MENOR DE COMPUTADORES Y EQUIPOS INFORMATICOS,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",01. ANUAL,1997-04-08,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Aut Medellin Km 1.5 Via Cota Par Emp San Bernardo Bg 3,CUNDINAMARCA,COTA-CUNDINAMARCA,Aut Medellin Km 1.5 Via Cota Par Emp San Bernardo Bg 3,CUNDINAMARCA,COTA-CUNDINAMARCA,8766888,3152398871,ksandoval@polux.com.co,784576,,,SI,SI,KEY PEOPLE BUSINESS ADVISOR,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830031849,2020-12-31,NO,,PERNOD RICARD COLOMBIA S.A.,"LA PRODUCCION, COMPRA, VENTA, ALMACENAMIENTO, CONSERVACION, TRANSFORMACION, ENVASADO, REPRESENTACION, - PROMOCION, COMERCIALIZACION, IMPORTACION Y EXPORTACION DE TODO TI PO DE BEBIDAS, EXTRACTOS, ZUMOS, SOFT-DRINKS MOSTOS, VINOS, LICORES Y ALCOHOLES",G4632 - Comercio al por mayor de bebidas y tabaco,01. ANUAL,1997-05-22,2096-05-22,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Avenida Carrera 19 No. 100 – 45 Piso 16 Edificio We Work Bogotá,BOGOTA D.C.,BOGOTA D.C.,Avenida Carrera 19 No. 100 – 45 Piso 16 Edificio We Work Bogotá,BOGOTA D.C.,BOGOTA D.C.,7868166,3152199578,Shaddy.rincon@pernod-ricard.com,796088,,,SI,SI,DELOITTE & TOUCHE LTDA,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830031886,2020-12-31,SI,6000000.0,"CREATIVE COLORS S,A",FABRICACION Y COMERCIALIZACION DE COSMETICOS,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",01. ANUAL,1997-06-16,2027-12-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 106 15 25 INT 26 MZ 7,BOGOTA D.C.,BOGOTA D.C.,CR 106 15 25 INT 26 MZ 7,BOGOTA D.C.,BOGOTA D.C.,5710809,3102491474,CONTABILIDAD@CREATIVECOLORS.COM.CO,798052,,,SI,SI,AM CONSULTING S.A,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,830032559,2020-12-31,NO,,FLINT INK DE COLOMBIA LTDA,FABRICACION TINTAS PARA ARTES GRAFICAS,"C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",01. ANUAL,1997-06-18,2098-04-08,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AUTO NORTE No.235-71,BOGOTA D.C.,BOGOTA D.C.,AUTO NORTE No.235-71,BOGOTA D.C.,BOGOTA D.C.,6767041,3125038188,jose.contreras@flintgrp.com,1984039,,,SI,SI,SERVICIOS DE AUDITORIA Y CONSULTORIA DE NEGOCIOS LTDA,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830033730,2020-12-31,NO,,PETRODORADO SOUTH AMERICA SA SUCURSAL COLOMBIA,EXPLORACION Y EXPLOTACION DE HIDROCARBUROS,B0610 - Extracción de petróleo crudo,01. ANUAL,1997-07-22,2050-07-22,ACTIVA,02. SUCURSAL EXTRANJERA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 94 11 30,BOGOTA D.C.,BOGOTA D.C.,CL 94 11 30,BOGOTA D.C.,BOGOTA D.C.,7432337,3202060131,DDALLOS@GEO-PARK.COM,809051,PANAMA,580 - PANAMA,SI,SI,ERNST & YOUNG AUDIT SAS,SI,03. LIMPIO,SI,1. Modificación información corte anterior,,NO
Plenas-Individuales,Carátula,830034293,2020-12-31,NO,,INTEL TECNOLOGÍA DE COLOMBIA SOCIEDAD ANONIMA,"La promoción de productos relacionados con INTEL, incluyendo memorias, microprocesadores, teclados y otros productos periféricos incluyendo computadores personales y cualquier producto industrial relacionado con este tipo de tecnología.",N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,01. ANUAL,1997-08-14,2096-07-22,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 100 13 21 P 11,BOGOTA D.C.,BOGOTA D.C.,CL 100 13 21 P 11,BOGOTA D.C.,BOGOTA D.C.,6515300,0,juan.c.garces@intel.com,813086,,,SI,SI,ERNST & YOUNG AUDIT SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830035246,2020-12-31,NO,,DELL COLOMBIA INC,COMERCIALIZACION DE BUIENES Y SERVICIOS DENTRO DEL CAMPO DE LA TECNOLOGIA Y LA INFORMACION,"G4741 - Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados",01. ANUAL,1997-09-22,2097-08-20,ACTIVA,02. SUCURSAL EXTRANJERA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 7 N 113-42 OFICINA 1401,BOGOTA D.C.,BOGOTA D.C.,CARRERA 7 N 113-42 OFICINA 1401,BOGOTA D.C.,BOGOTA D.C.,5240900,3212543231,andean.accounting.team@dell.com,822813,Estado de delaware,249 - ESTADOS UNIDOS,SI,SI,PWC CONTADORES Y AUDITORES S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830035263,2020-12-31,NO,,LIPESA COLOMBIA SAS,FABRICACION DE PRODUCTOS QUIMICOS,C2029 - Fabricación de otros productos químicos n.c.p.,01. ANUAL,1997-09-03,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRETERA CENTRAL BOGOTA TUNJA FRENTE A BAVARIA KM 21,CUNDINAMARCA,TOCANCIPA-CUNDINAMARCA,CARRETERA CENTRAL BOGOTA TUNJA FRENTE A BAVARIA KM 21,CUNDINAMARCA,TOCANCIPA-CUNDINAMARCA,8786600,3102865056,impuestoslipesacol@lipesa.com,818675,,,SI,SI,BAKER TILLY COLOMBIA LTDA,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830035904,2020-12-31,NO,,HAVAS MEDIA COLOMBIA S.A.S.,"ACTIVIDADES COMERCIALES RELACIONADAS CON LAS AREAS DE MERCADEO, PUBLICIDAD Y PROMOCIONES",M7310 - Publicidad,01. ANUAL,1997-09-17,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA. 7 NO. 71 - 21 T.A P. 12,BOGOTA D.C.,BOGOTA D.C.,CRA. 7 NO. 71 - 21 T.A P. 12,BOGOTA D.C.,BOGOTA D.C.,3173010,3214402482,notificaciones.colombia@havasmg.com,822442,,,SI,SI,CROWE CO S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830036006,2020-12-31,NO,,MAYEKAWA COLOMBIA S.A.S,"LA IMPORTACION EXPORTACION,VENTA,ENSAMBLE Y MANTENIMIENTO DE TODA CLASE DE BIENES PRODUCTIVOS,CONSTRUIDOS POR LA SOCIEDAD O POR TERCEROS , ADQUIRIR PRODUCIR,CONSTRUIR, TOMAR O DAR EN ARRIENDO TODA CLASE DE BIENES O INMUEBLES NECESARIOS PARA EL DESARROLLO DEL OBJETO SOCIAL, LA REPRESENTACION DE TODA CLASE DE SOCIEDADES COMERCIALES NACIONALES Y EXTRANJERAS, LA PRESTACION DE SERVICIOS DE REPARACION Y MANTENIMIENTO DE TODO TIPO DE EQUIPOS O BIENES MUEBLES.",G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,01. ANUAL,1997-08-06,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,TV 93 53 48 INTERIOR 37 PARQUE INDUSTRIAL EL DORADO,BOGOTA D.C.,BOGOTA D.C.,TV 93 53 48 INTERIOR 37 PARQUE INDUSTRIA EL DORADO,BOGOTA D.C.,BOGOTA D.C.,4309980,3174348669,fabio.torres@mayekawa.com.co,822152,,,SI,SI,AUDITORIA Y REVISORIA FISCAL SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830036108,2020-12-31,NO,,SED INTERNATIONAL DE COLOMBIA SAS,4651,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",01. ANUAL,1997-07-02,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Parque Industrial Gran Sabana Bodega 31,CUNDINAMARCA,TOCANCIPA-CUNDINAMARCA,Parque Industrial Gran Sabana Bodega 31,CUNDINAMARCA,TOCANCIPA-CUNDINAMARCA,8614000,3125689735,belky.barrera@sedcolombia.com.co,821947,,,SI,SI,RSM COLOMBIA AUDITORES SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830036557,2020-12-31,NO,,NIKKO AUTO S.A.S,"COMERCIALIZACION,DISTRIBUCCION Y VENTA DE AUTOPARTES PARAAUTOMOTORES","G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",01. ANUAL,1997-09-30,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KR 19 B 166 79,BOGOTA D.C.,BOGOTA D.C.,KR 19 B 166 79,BOGOTA D.C.,BOGOTA D.C.,6733784,3153268099,contadordp@outlook.com,826387,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830036921,2020-12-31,NO,,VIDRIO ANDINO SA,"LA FABRICACIÓN Y VENTA DE VIDRIO PLANO PRODUCIDO MEDIANTE EL PROCESO DE VIDRIO FLOTADO, TODA CLASE DE TRANSFORMACIÓN DE VIDRIO, ASÍ COMO EL DESARROLLO  DE INFRAESTRUCTURA DE LOS TERRENOS Y EDIFICACIONES DE LA FABRICA DE VIDRIO, EXCLUSIVAMENTE EN ZONA FRANCA.",C2310 - Fabricación de vidrio y productos de vidrio,01. ANUAL,1997-10-15,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KM 6.5 VIA SOACHA MONDOÑEDO,CUNDINAMARCA,SOACHA-CUNDINAMARCA,KM 6.5 VIA SOACHA MONDOÑEDO,CUNDINAMARCA,SOACHA-CUNDINAMARCA,5978999,3187161741,laura.pinilla@saint-gobain.com,828119,,,SI,SI,KPMG S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830037495,2020-12-31,NO,,OBIPROSA COLOMBIA SA,"LA IMPORTACIÓN, COMPRA, VENTA, DISTRIBUCIÓN Y COMERCIALIZACIÓN DE MATERIALES PARA EL ACABADO DE CONSTRUCCIÓN","G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",01. ANUAL,1997-10-28,,ACUERDO DE REORGANIZACION,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 166 22 41,BOGOTA D.C.,BOGOTA D.C.,CALLE 166 22 41,BOGOTA D.C.,BOGOTA D.C.,6703663,3186008983,contabilidad@attmosferas.com,830983,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830037540,2020-12-31,NO,,SITEL DE COLOMBIA SA,"La comercializaciÃ³n directa o indirecta de cualquier tipo de producto, por cuenta propia o de terceros, a travÃ©s de mecanismos diversos de comunicaciÃ³n tales como el telÃ©fono, radio, televisiÃ³n, periÃ³dicos, diarios, revistas, catÃ¡logos, entre otros. La prestaciÃ³n de servicios de cualquier clase, por cuenta propia o de terceros, a personas jurÃ­dicas o naturales a travÃ©s de la comunicaciÃ³n telefÃ³nica o de computo, asÃ­ como la asesorÃ­a en la administraciÃ³n de datos, la comercializaciÃ³n de bases de datos; la administraciÃ³n de inventarios de productos, la administraciÃ³n y procesamiento de envÃ­os de cualesquier clase de productos, que incluyan de manera enunciativa mas no limitativa paquetes o documentos.",N8220 - Actividades de centros de llamadas (Call center),01. ANUAL,1997-10-17,2047-10-17,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 165 45 - 45,BOGOTA D.C.,BOGOTA D.C.,CALLE 165 45-46,BOGOTA D.C.,BOGOTA D.C.,5242000,3214506216,co.infositeldecolombia@sitel.com,830910,,,SI,SI,PWC CONTADORES Y AUDITORES S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,830037582,2020-12-31,NO,,CHALVER SA,"La sociedad tendrá por objeto social la compra, venta, distribución, importación o exportación de materias primas, productos farmacéuticos y mercancías de producción nacional o extranjera, en forma directa o través de terceros o en representación jurídica y/o comercial de personas naturales y/o jurídicas nacionales o extranjeras para el cumplimiento de su objeto social la sociedad podrá realizar las siguientes actividades 1- adquirir, enajenar, gravar o administra los bienes muebles e inmuebles necesarios para el normal desarrollo de la- empresa social 2 - adquiera, organizar y administrar o enajenar los distintos establecimientos de comercio que se requieran para realizar los fines de la empresa. 3. Enajenar a título oneroso, arrendar, gravar, administrar o dar en administración todos los bienes sociales individualmente considerados 4 - celebrar toda clase de crédito dar o recibir dinero en mutuo, con garantías o sin ellas, 5- celebrar el contrato de cambio en todas sus manifestaciones y efectuar toda clase de actos jurídicos con títulos valores y demás documentos que tengan la calidad de titulo valor 6- integrarse con empresas o sociedades nuevas y/o ya existentes, nacionales o extranjeras que se dediquen a actividades mercantiles de la misma índole o similares, fusionarse con ellas o absorberlas . 7. Adquirirlas a cualquier titulo la totalidad o parte de otras empresas cuyas actividades sean similares, auxiliares o complementarias. 8. Celebrar con establecimientos de crédito y compañías aseguradores todas las operaciones que sean conducentes al desarrollo de los negocios de la sociedad, a la seguridad y administración de sus bienes y a la protección de sus trabajadores. 9. En general, celebrar toda clase de actos, operaciones y contratos que tengan relación directa con las actividades que integran el objeto social o cuya finalidad sea ejercer los derechos o cumplir las obligaciones legales convencionalmente derivadas de la existencia o actividad de la compañía.","C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",01. ANUAL,1997-08-08,2047-08-08,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Cra 106 15 25 Int 19 Mzn 6 Casillero 52,BOGOTA D.C.,BOGOTA D.C.,Cra 106 15 25 Int 19 Mzn 6 Casillero 52,BOGOTA D.C.,BOGOTA D.C.,4222540,3105766484,contadorzf@chalver.com.co,830216,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
