V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;VENTASNOP;GASTOS;GASTOSNOP;GASTOPNOP
995298;464;464-465;14;2012;0;1526383;202307,5;0;1976;8865;0;78520;7763;21460;5606;5201;886;19426;2445;20233;0;0;29926,5;574170;295715;11814211;1324075,5;19;2;19;0;0;0;21;0;2;6;13;0;0;0;0;0;0;6;15;574170;157739;731909;116438,96;0;0;848347,96;955995;768060;10287828;862027,5;10287828;10287828;0;10626532;59768;11605382
995301;453;453-454;14;2012;0;1417026;313551;0;0;17730;0;165730;12703;21634;13855;17950;961;7419;12685;13456;0;0;29428;293628;116075;7095544;1103475;17;0;17;0;0;0;17;0;0;6;11;0;0;0;0;0;0;6;11;293628;66399;360027;43042,8;0;0;403069,8;1332330;2429305;5678518;1880817,5;5678518;5678518;0;6069096;113642;6614882
995302;453;453-454;14;2012;0;10519765;1690322,5;12;6350;11575;355720;46369;10250;0;78246;33944;6901;755334;25661;278753;0;0;81207,5;1272843;515764;66782748;8829442,5;66;1;0;66;0;3;70;1;0;0;0;13;53;0;0;1;2;15;55;0;236619;0;248219,56;0;1244010;1492229,56;19433241;29511507;56262983;24472374;56262983;56262983;0;58358254;773967;61012964
995307;453;453-454;11;2011;0;501663;106589,5;0;0;19685;0;41200;6059;1648;6201;4394;2027;9837;0;11511;0;0;4027,5;166162;79909;1718229;395073,5;6;0;6;0;0;0;6;0;0;2;4;0;0;0;0;0;0;2;4;166162;36235;202397;40380,08;0;0;242777,08;1488270;431549;1216566;959909,5;1216566;1216566;0;1361431;26369;1642815
995310;4771-4751;476 - 477;14;2006;0;2728360;831562,5;40;0;155367;0;302655;29446;42940;56042;24877;2292;14237;0;137236;1103;0;65327,5;691308;279538;11788488,58;1896797,5;32;0;29;3;0;2;34;0;0;17;12;2;1;0;0;1;1;20;14;629156;160036;778882;103636,64;0;50452;932970,64;573017;863417;9018102;718217;9018102;9018102;0;10022907;93140;11134206
995312;473;473;4;2006;0;1225791;244688;0;0;84110;0;14500;12700;1210;24080;6150;4759;160;25120;64200;0;0;7699;302455;139010;12037677;981103;14;0;14;0;0;0;14;0;0;4;10;0;0;0;0;0;0;4;10;302455;69116;371571;63069,28;0;0;434640,28;153535;230298;10811886;191916,5;10811886;10811886;0;11092315;118700;11669380
995313;4711-472;471-472;11;2008;0;367356;57161;119;4903;12714;0;7542;0;0;21673;1510;1150;0;0;2300;0;0;5250;90491;38922;4963048;310195;8;0;8;0;0;0;8;0;0;3;5;0;0;0;0;0;0;3;5;90491;18720;109211;18430,72;0;0;127641,72;613820;6817;4595692;310318,5;4595692;4595692;0;4672574;0;4801987
995316;453;453-454;14;2009;0;3182022;762335,5;0;20590;54738;41483;103844;27127;12802;19982;14948;3184;133542;7169;205063;0;5579;112284,5;968476;401342;10118836,48;2419686,5;34;0;34;0;0;1;35;0;0;7;27;0;0;0;0;0;1;7;28;958251;220245;1178496;159234,04;0;0;1337730,04;2133976;2686124;6974210;2410050;6974210;6974210;0;7950762;540642;9883946
995325;473;473;5;2007;0;691938;231010,5;0;0;23479;0;0;1764;1568;40813;1858;4529;92700;893;58940;0;0;4466,5;120445;66607;8804833;460927,5;9;0;9;0;0;0;9;0;0;2;7;0;0;0;0;0;0;2;7;120445;34374;154819;28469,8;0;0;183288,8;173613;328139;8112895;250876;8112895;8112895;0;8352045;200000;8758155
995326;462;462-463;11;2004;0;883661;104928;1;0;0;0;1;37316;0;1;7030;1;0;0;17912;0;0;42666;115911;44736;2147345;778733;10;1;10;0;0;0;11;0;1;0;10;0;0;0;0;0;0;0;11;115911;26200;142111;16052,96;0;0;158163,96;0;0;0;0;1263684;1263684;0;1445755;17946;1625755
995331;453;453-454;14;1972;0;853433;293571;0;989;20359;137376;65000;0;7845;4243;3656;1010;46105;0;1560;0;0;5428;283333;89749;3457872,828;559862;11;1;11;0;0;0;12;0;1;5;6;0;0;0;0;0;0;5;7;283333;53912;337245;30888,84;0;0;368133,84;1484781;2045670;2566884;1765225,5;2566884;2566884;0;2888616;0;3262125
995332;465;464-465;4;1976;0;404919;111865;0;199;36720;0;16533;4691;1882;3515;10616;765;20137;101;6559;0;0;10147;145510;51569;1124923;293054;5;0;2;3;0;0;5;0;0;1;1;2;1;0;0;0;0;3;2;93057;28866;112194;19815,64;0;52453;184462,64;92160;111515;720004;101837,5;720004;720004;0;848968;19916;1071683
995335;462;462-463;5;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
995336;473;473;4;2008;0;1422210;431312;0;0;59439;0;106;17581;46656;162642;2063;1923;61118;0;33888;0;0;45896;1065795;229224;9304930,968;990898;20;0;19;1;0;0;20;0;0;6;13;0;1;0;0;0;0;6;14;794499;71403;812784;131499,88;0;271296;1215579,88;126739;106470;7923498;116604,5;7923498;7923498;0;8420282;5909;9773855
995342;453;453-454;14;2014;0;1372783;290748,5;0;0;14400;29242;0;11507;1120;15837;10983;1381;183331;14682;4482;0;0;3783,5;230807;91844;4297363,74;1082034,5;14;6;14;0;0;0;20;3;3;8;6;0;0;0;0;0;0;11;9;230807;54932;285739;31710,72;0;0;317449,72;2962045;1000;2962045;1481522,5;2962045;2962045;0;3286878;516977;4178964
995345;462;462-463;4;2009;0;2213842;596003;0;0;20200;0;76387;2800;6430;6305;18912;2209;454231;0;0;0;0;8529;711347;310851;12481126;1617839;54;0;54;0;0;1;55;0;0;25;29;0;0;0;0;0;1;25;30;693022;204344;897366;90983,8;0;0;988349,8;487364;1069581;10267284;778472,5;10267284;10267284;0;10951872;94915;12139819
995352;466;466-469;14;2008;0;1245000;132954;0;698;35460;0;67416;3860;2710;5745;3715;1250;1150;0;6350;0;0;4600;200771;80050;5152000;1112046;12;0;12;0;0;0;12;0;0;4;8;0;0;0;0;0;0;4;8;200771;44100;244871;31386;0;0;276257;707787;663637;3907000;685712;3907000;3907000;0;4071754;2484;4377037
995353;464;464-465;5;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
995354;473;473;4;2005;0;1328380;266859;0;0;106836;0;12627;27356;2005;24292;4510;2622;210;24879;50062;0;0;11460;511882;178599;9610959;1061521;24;0;0;24;0;0;24;0;0;0;0;11;13;0;0;0;0;11;13;0;95099;0;73668,08;0;511882;585550,08;591782;845992;8282579;718887;8282579;8282579;0;8609720;109478;9441054
995355;465;464-465;5;1983;0;1837838;582226,5;0;0;117368;0;0;148209;6635;12697;11480;3290;99178;3000;10346;0;0;170023,5;357806;150280;5120971,384;1255611,5;13;0;13;0;0;0;13;0;0;4;9;0;0;0;0;0;0;4;9;357806;78717;436523;63547,72;0;0;500070,72;541971;507533;3277334;524752;3277334;3277334;0;4131214;403015;5080610
995356;466;466-469;14;2009;0;600224;79777,5;336;847;0;0;12070;7380;3867;10011;8992;1635;3873;177;8215;1300;15756;5318,5;157795;66301;1595754;520446,5;9;0;0;9;0;0;9;0;0;0;0;4;5;0;0;0;0;4;5;0;37737;0;24841,12;0;157795;182636,12;170059;93912;995530;131985,5;995530;995530;0;1118638;56270;1413783
995358;464;464-465;14;2010;0;-35390;180614;34;1621;20360;4553;104012;7290;947;1489;9953;103;11632;0;2793;0;0;15827;72320;35790;766522;-216004;4;0;4;0;0;0;4;0;0;2;2;0;0;0;0;0;0;2;2;72320;23523;95843;10651,96;0;0;106494,96;1996592;1245694;801912;1621143;801912;801912;0;1025949;234836;1373294
995359;4752;474 - 475;14;2009;0;1442002;240195,5;0;567;27750;0;93900;17765;9248;14081;2925;1363;18796;1692;45146;0;0;6962,5;426376;168448;15749032;1201806,5;27;0;27;0;0;0;27;0;0;6;21;0;0;0;0;0;0;6;21;426376;99739;526115;59153,16;0;0;585268,16;1451879;1565207;14307030;1508543;14307030;14307030;0;14613470;100052;15347753
995360;4711-472;471-472;11;1991;0;1167661;359267;0;49226;10968;0;136257;4238;7278;109960;1566;2827;3842;8453;24652;0;0;0;289417;430713;8977426;808394;21;0;21;0;0;0;21;0;0;4;17;0;0;0;0;0;0;4;17;289417;151944;441361;252728,44;0;0;694089,44;677966;710220;7809765;694093;7809765;7809765;0;8169181;21029;8983773
995363;466;466-469;14;1991;0;1368576;174829,5;0;0;10212;0;1100;7264;5168;6748;6563;1549;24315;840;39869;0;27105;44096,5;132514;58515;7984450,573;1193746,5;10;0;1;9;0;0;10;0;0;0;1;3;6;0;0;0;0;3;7;22994;29480;28038;26067;0;109520;163625;1136514;1910715;6625128;1523614,5;6625128;6625128;0;6945823;88304;7242860
995365;462;462-463;11;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
995366;465;464-465;14;1977;0;681005;118613,5;0;0;23280;0;36000;3852;2046;6115;5673;1314;12465;0;8311;0;0;19557,5;194624;81886;2196810,754;562391,5;12;0;12;0;0;0;12;0;0;5;7;0;0;0;0;0;0;5;7;194624;42817;237441;34628,76;0;0;272069,76;222010;217420;1510389;219715;1510389;1510389;0;1691033;5115;1985875
995369;4752;474 - 475;14;2011;0;2248650;311452,5;0;2024;37389;0;151366;16597;4526;17919;14598;1758;2658;943;35114;0;0;26560,5;547091;389039;7313806,788;1937197,5;21;0;0;21;0;1;22;0;0;0;0;9;12;0;0;1;0;10;12;0;128914;0;242364,04;0;541991;784355,04;297406;696638;5108028;497022;5108028;5108028;0;5550254;423987;7024970
995371;464;464-465;11;2005;0;1036900;271068,5;0;3118;22983;0;81584;9508;4002;21073;13370;695;45551;1230;15875;0;0;18823,5;169775;59194;4538025;765831,5;9;0;9;0;0;0;9;0;0;3;6;0;0;0;0;0;0;3;6;169775;31841;201616;23642,44;0;0;225258,44;290185;213793;3501125;251989;3501125;3501125;0;3776465;492693;4542775
995374;4741-4742;474 - 475;14;1997;0;655923;150880,5;0;0;16340;16340;82852;3735;2867;6788;9023;1174;376;0;3211;0;0;8174,5;224362;77403;2951657;505042,5;13;0;13;0;0;0;13;0;0;4;9;0;0;0;0;0;0;4;9;224362;52187;276549;19813,12;0;0;296362,12;442739;381505;2295734;412122;2295734;2295734;0;2480916;23430;2833003
995375;464;464-465;5;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
995376;466;466-469;4;1999;0;681604;319784;0;1454;95206;0;59111;9189;5343;5799;8468;422;6700;190;23623;0;80047;24232;131303;50192;2516929,432;361820;10;0;10;0;0;0;10;0;0;1;9;0;0;0;0;0;0;1;9;131303;28521;159824;19032,28;0;0;178856,28;666549;777336;1818860;721942,5;1818860;1818860;0;2196926;71680;2465247
995377;4773;476 - 477;14;2009;0;3239617;451377,5;0;0;0;0;270262;4589;9687;13770;40096;1094;2039;5584;62906;0;0;41350,5;392420;161164;7465598,99;2788239,5;25;0;25;0;0;1;26;0;0;20;5;0;0;0;0;1;0;21;5;388203;93403;481606;58687,32;0;0;540293,32;1139484;1373878;4279413;1256681;4279413;4279413;0;4835933;154082;5601377
995386;464;464-465;11;2000;0;2021197;291056;0;0;16591;0;225855;335;10675;20958;10946;1733;3744;219;0;0;0;0;349455;87285;6457205;1730141;30;0;30;0;0;1;31;0;0;12;18;0;0;0;0;0;1;12;19;344880;80894;425774;4600,12;0;0;430374,12;1269;2351000;4436008;1176134,5;4436008;4436008;0;4780673;0;5246791
995387;4711-472;471-472;14;2014;0;289807;84431,5;0;6250;12600;0;0;0;0;37234;3389;714;17732;0;175;0;0;6337,5;87541;36768;2235693,335;205375,5;7;0;7;0;0;0;7;0;0;3;4;0;0;0;0;0;0;3;4;87541;19260;106801;15571,52;0;0;122372,52;258920;189404;1951577;224162;1951577;1951577;0;2057640;71341;2253290
995388;464;464-465;14;1993;0;2768462;1499695;0;33820;11493;0;214604;7679;2667;15849;13565;2196;21801;217192;7662;178593;723501;49073;488913;178359;4789879;1268767;24;1;24;0;0;1;26;1;0;8;16;0;0;0;0;1;0;10;16;482913;99925;582838;68333,28;0;0;651171,28;454521;865156;2021417;659838,5;2021417;2021417;0;3594690;61915;4353635
995392;466;466-469;14;2003;0;392966;120124;0;0;12195;0;36000;1058;1534;2805;4057;716;19368;0;16674;0;0;25717;79967;36549;3562217,148;272842;7;1;7;0;0;0;8;0;1;2;5;0;0;0;0;0;0;2;6;79967;21263;101230;13494,56;0;0;114724,56;1406846;1311169;3178506;1359007,5;3178506;3178506;0;3342255;21183;3489500
995394;453;453-454;4;2003;0;3488402;530894,5;0;12314;59253;0;86537;23147;0;4209;6204;3495;152351;69;13024;0;0;16774,5;809338;336506;11083699,71;2957507,5;18;0;18;0;0;1;19;0;0;4;14;0;0;0;0;1;0;5;14;803338;190033;993371;123669,8;0;0;1117040,8;1321495;2394038;7537733;1857766,5;7537733;7537733;0;8064806;346813;9744516
995395;453;453-454;14;2003;0;588488;313936;0;0;81000;0;76200;9150;936;10200;2700;2160;650;6000;5400;0;0;2000;76056;33558;1726085;274552;5;2;5;0;6;0;13;1;1;2;3;0;0;2;4;0;0;5;8;76056;16308;92364;15704,4;117540;0;108068,4;298990;225393;1137597;262191,5;1137597;1137597;0;1350284;0;1596494
995397;462;462-463;14;2000;0;767343;118100,5;21;0;12400;22676;18000;4029;1018;4073;1659;488;5488;0;10960;0;0;37288,5;298465;125356;5316824;649242,5;11;0;11;0;0;0;11;0;0;4;7;0;0;0;0;0;0;4;7;298465;65662;364127;53008,16;0;0;417135,16;251164;296333;4549481;273748,5;4549481;4549481;0;4765570;21454;5223183
995399;462;462-463;14;2007;0;778856;164445,5;36;0;9620;0;12000;11467;3838;15866;8234;2900;0;0;85505;0;0;14979,5;368536;159120;4273874;614410,5;25;0;25;0;0;1;26;0;0;10;15;0;0;0;0;1;0;11;15;356013;65520;421533;86611,2;0;0;508144,2;281557;246112;3495018;263834,5;3495018;3495018;0;3711135;87091;4360982
995400;466;466-469;14;2000;0;6385710;693205;0;1563;71375;0;60000;76654;1132;7550;13425;1755;152157;105581;161391;0;0;40622;646666;235958;39282568;5692505;29;0;3;26;0;1;30;0;0;2;1;5;21;0;0;0;1;7;23;242666;139626;296052;83639,04;0;392000;771691,04;836115;802420;32896858;819267,5;32896858;32896858;0;33810603;217648;34947433
995401;465;464-465;14;2006;92000;4035576;601341,5;1440;4251;36052;38425;176476;45802;14269;26054;44354;10581;102967;21841;71719;0;0;7110,5;524394;311111;8370576;3434234,5;42;0;42;0;0;2;44;0;0;17;25;0;0;0;0;2;0;19;25;512394;141910;654304;157723,8;0;0;812027,8;2817534;5141748;4243000,023;3979641;4243000;4335000;0;5004780;263340;6114425
995409;466;466-469;14;2013;0;1949894;209462;0;3926;59656;0;56829;9958;2174;9691;3481;381;42814;755;10647;0;0;9150;254891;89787;6238022;1740432;20;0;20;0;0;0;20;0;0;6;14;0;0;0;0;0;0;6;14;254891;48195;303086;36126,4;0;0;339212,4;1403000;1650300;4288128;1526650;4288128;4288128;0;4535667;27103;4934464
995414;462;462-463;14;2005;0;3400771;1191309;0;17125;40604;0;67741;25650;1536;23108;12691;2520;718271;0;96814;0;0;185249;269652;113147;28827382,19;2209462;18;1;0;18;0;1;20;0;1;0;0;8;10;0;0;1;0;9;11;0;62864;0;44151;0;263761;307912;1498850;1563338;25432336;1531094;25432336;25432336;0;26983340;222036;27644804
995416;473;473;11;1994;0;831168;147802,5;0;0;15110;0;12000;8648;0;11278;6582;2164;42764;1765;32308;0;0;15183,5;121800;50527;6765136;683365,5;11;1;11;0;0;0;12;0;1;4;7;0;0;0;0;0;0;4;8;121800;29049;150849;18866,72;0;0;169715,72;67823;130328;5933968;99075,5;5933968;5933968;0;6110476;57322;6358454
995424;466;466-469;14;2010;0;5305677;925107;0;50000;37406;0;193051;24737;6581;10541;17987;3696;243444;9434;80226;0;0;248004;721544;331663;43300191,95;4380570;32;0;32;0;0;2;34;0;0;15;17;0;0;0;0;2;0;17;17;709494;158260;867754;153282,76;0;0;1021036,76;5065782;3606500;37985245;4336141;37985245;37985245;0;39477787;496008;41073176
995425;464;464-465;14;2007;0;4715179;1140748;612;21122;123330;1152;150079;29400;8006;7435;13844;1873;221725;299786;60612;0;0;189417;1001228;473626;16803369;3574431;24;0;24;0;2;2;28;0;0;11;13;0;0;0;2;1;1;12;16;991245;250323;1241568;193401,24;12355;0;1434969,24;3138638;3586738;12088190;3362688;12088190;12088190;0;13521189;1465589;16600066
995428;465;464-465;14;2010;66406;3381633;1221553,5;120;5339;35799;25665;153414;15421;29584;19102;21573;2367;203851;46002;559689;0;0;77407,5;770704;279134;8386209;2160079,5;36;0;5;31;0;1;37;0;0;1;4;8;23;0;0;0;1;9;28;106129;138752;125400;123407,84;0;658000;906807,84;2010710;2684681;4938170,028;2347695,5;4938170;5004576;0;6359497;389179;8570771
995429;4711-472;471-472;11;1997;0;242962;231128;0;18650;20847;0;0;6109;5680;52245;2389;2720;120;3823;2057;0;0;11488;0;0;3315407;11834;0;2;0;0;8;0;10;1;1;0;0;0;0;6;2;0;0;7;3;0;0;0;0;105000;0;0;572393;874111;3072445;723252;3072445;3072445;0;3223806;61523;3390329
995430;453;453-454;14;2013;0;748290;180315,5;136;0;32214;0;30260;13843;4116;8940;24360;1394;28334;1513;16696;0;0;18509,5;156733;67040;3868403;567974,5;13;0;13;0;0;0;13;0;0;1;12;0;0;0;0;0;0;1;12;156733;37648;194381;25776,64;0;0;220157,64;2818581;2663386;3120113;2740983,5;3120113;3120113;0;3347177;179887;3768885
995434;4773;476 - 477;14;2013;0;1235264;313404,5;0;1264;49016;0;199238;3402;926;22063;1136;1391;5856;100;10071;0;0;18941,5;414608;145949;5180583,707;921859,5;21;0;3;18;0;1;22;0;0;2;1;15;3;0;0;1;0;18;4;171184;76674;202002;60172,2;0;237924;500098,2;2055736;1974747;3891223;2015241,5;3891223;3891223;0;4249868;20779;4916063
995436;464;464-465;14;2013;0;458786;198968,5;0;578;16110;0;84532;11676;3399;9247;11438;3889;10995;10208;27354;0;7455;2087,5;264574;112881;2428784,363;259817,5;15;1;0;15;0;0;16;1;0;0;0;9;6;0;0;0;0;10;6;0;66136;0;40637,64;0;264574;305211,64;818899;579088;1972686;698993,5;1972686;1972686;0;2194404;66964;2702651
995440;464;464-465;11;2002;0;911562;181325;0;8950;38000;12500;71135;22146;1255;7956;3902;1351;7250;2560;2550;0;0;1770;273233;105349;2766828;730237;25;1;0;25;0;1;27;1;0;0;0;14;11;0;0;0;1;15;12;0;59940;0;39587,24;0;264333;303920,24;1380776;1443000;1855266;1411888;1855266;1855266;0;2049111;108104;2564673
995442;465;464-465;14;2011;0;3437877;601695,5;0;0;209409;0;81376;36518;8220;8426;27705;445;67438;3294;15151;0;0;143713,5;796244;317336;26871274,22;2836181,5;25;0;25;0;0;2;27;0;0;14;11;0;0;0;0;0;2;14;13;779544;184584;964128;112408,88;0;0;1076536,88;620204;389556;23427972;504880;23427972;23427972;0;24384595;294438;25844741
995445;4773;476 - 477;11;2000;0;425338;155447;0;0;18570;41000;37323;19291;882;10737;3698;1328;7300;540;12678;0;0;2100;243305;105655;3094226;269891;20;1;20;0;0;0;21;0;1;8;12;0;0;0;0;0;0;8;13;243305;53663;296968;46181,44;0;0;343149,44;304558;418257;2668888;361407,5;2668888;2668888;0;2831539;47448;3227947
995447;4771-4751;476 - 477;14;2010;0;3639014;1353097,5;0;0;350051;0;483738;15036;3442;103656;24234;525;4885;93619;34576;0;0;13410,5;487935;217790;8855358,387;2285916,5;18;1;18;0;4;0;23;1;0;14;4;0;0;3;1;0;0;18;5;487935;112941;600876;86220,04;225925;0;687096,04;1785674;2884174;5257701;2334924;5257701;5257701;0;6492220;382;7464550
995457;4711-472;471-472;11;2006;0;520775;179108;0;0;11000;0;0;12610;1780;33701;128;1570;4659;0;98300;0;0;15360;133149;52598;3379533;341667;9;1;9;0;0;0;10;0;1;3;6;0;0;0;0;0;0;3;7;133149;30142;163291;19490,24;0;0;182781,24;424338;428624;2858758;426481;2858758;2858758;0;3054726;0;3252784
995460;464;464-465;14;2011;0;1285897;272781;0;27402;15950;0;24000;11203;43638;124748;3605;3010;4748;0;8960;607;0;4910;588471;249870;3160039;1013116;43;0;43;0;0;1;44;0;0;30;13;0;0;0;0;1;0;31;13;579371;146163;725534;89595,56;0;0;815129,56;3028388;4831218;1874142;3929803;1874142;1874142;0;2176304;60998;3188972
995461;473;473;14;1997;0;1774582;677922;0;0;0;0;36000;3712;9600;36000;3200;4500;580500;0;0;0;3560;850;190248;92837;15974582;1096660;14;1;1;13;0;0;15;0;1;1;0;2;11;0;0;0;0;3;12;30000;38218;36250;50465,48;0;160248;246963,48;74000;167952;14200000;120976;14200000;14200000;0;14894459;17417;15211833
995465;4773;476 - 477;4;2003;0;873612;216471;0;616;32160;0;72921;8082;2281;22763;9804;2944;527;4498;59875;0;0;0;306284;113572;2619820;657141;12;0;12;0;0;0;12;0;0;9;3;0;0;0;0;0;0;9;3;306284;65489;371773;41164,76;0;0;412937,76;146071;242927;1746208;194499;1746208;1746208;0;1973516;0;2427363
995471;4773;476 - 477;11;1997;0;446206;45502,5;0;0;12908;0;0;4793;139;8596;5400;300;230;0;616;0;0;12520,5;144799;62532;4565328;400703,5;11;1;11;0;0;0;12;0;1;6;5;0;0;0;0;0;0;6;6;144799;32611;177410;26755,32;0;0;204165,32;265065;135551;4119122;200308;4119122;4119122;0;4181664;0;4404883
995472;4711-472;471-472;14;2006;0;737946;466839,5;1800;0;19200;282054;18000;0;0;28727;720;4999;52200;0;23712;0;0;35427,5;300171;124339;16042295;271106,5;22;3;4;18;0;1;26;2;1;0;4;5;13;0;0;1;0;8;18;68091;63572;82957;54244,68;0;223080;360281,68;206828;250286;15304349;228557;15304349;15304349;0;15903134;5426;16353411
995474;462;462-463;11;1989;0;942537;118332,5;0;2000;8400;0;1000;21277;0;6267;4621;581;771;15218;36592;0;0;21605,5;184531;64112;10417968;824204,5;14;3;14;0;0;0;17;1;2;4;10;0;0;0;0;0;0;5;12;184531;34961;219492;25009,8;0;0;244501,8;1427213;815492;9475431;1121352,5;9475431;9475431;0;9716412;145858;10124357
995475;4773;476 - 477;11;2011;0;153488;44495;0;3201;7200;0;12591;3067;0;7626;4361;1141;987;0;116;0;0;4205;120066;46283;2367468;108993;8;1;8;0;0;0;9;1;0;4;4;0;0;0;0;0;0;5;4;120066;22686;142752;20683,88;0;0;163435,88;402458;452698;2213980;427578;2213980;2213980;0;2272384;90073;2539480
995476;4752;474 - 475;14;2010;0;846561;185995;0;195;25419;0;120000;0;280;3709;974;1567;157;220;24754;0;427;8293;474458;155617;8163942;660566;26;0;26;0;0;1;27;0;0;4;22;0;0;0;0;1;0;5;22;462458;81393;543851;63865,12;0;0;607716,12;656390;894856;7317381;775623;7317381;7317381;0;7535260;1119;8204568
995477;462;462-463;14;2013;0;2654401;729661,5;0;11098;246255;0;120906;14946;12404;72395;5643;1511;51410;0;118379;0;0;74714,5;568666;186853;21422687;1924739,5;28;1;28;0;0;1;30;1;0;4;24;0;0;0;0;0;1;5;25;555260;96443;651703;79166,32;0;0;730869,32;388730;366097;18768286;377413,5;18768286;18768286;0;19696585;204908;20693562
995482;4773;476 - 477;11;1992;0;1832915;511871,5;0;2127;50233;0;179812;31386;20932;90842;15877;2418;74460;1411;41872;0;0;501,5;540566;183264;18964609;1321043,5;39;1;39;0;0;2;42;0;1;14;25;0;0;0;0;2;0;16;26;516566;101246;617812;70801,2;0;0;688613,2;1610420;1565350;17131694;1587885;17131694;17131694;0;17681241;84786;18561408
995484;473;473;14;1998;0;9243803;2190399;0;0;170097;0;857745;0;10974;113078;4985;3199;981720;0;48601;0;0;0;482400;174159;41925361;7053404;37;2;37;0;0;0;39;2;0;12;25;0;0;0;0;0;0;14;25;482400;85224;567624;78129,24;0;0;645753,24;595000;872418;32681558;733709;32681558;32681558;0;34925558;0;35582117
995485;4773;476 - 477;11;1997;0;734965;148479;0;7437;20402;0;40628;0;7000;40381;14885;656;730;0;14037;0;0;2323;79188;27370;9002770;586486;5;0;5;0;0;0;5;0;0;3;2;0;0;0;0;0;0;3;2;79188;14807;93995;10860,6;0;0;104855,6;2693666;1011578;8267805;1852622;8267805;8267805;0;8423894;39294;8600807
995489;466;466-469;5;2008;0;21325442;14530621;0;0;169360;10433;2582835;246059;224097;222327;118955;20954;4621128;60285;1307720;0;0;1950606;2171969;832801;126875931;6794821;64;1;64;0;109;3;177;0;1;37;27;0;0;28;81;3;0;68;109;2137936;380626;2518562;396745,64;2995862;0;2915307,64;77186499;78927714;105550489;78057106,5;105550489;105550489;0;120154318;21837667;148287775
995491;462;462-463;11;2001;0;651925;225177;845;522;7950;87631;5907;3190;3638;37465;7480;1230;15012;10185;26561;0;0;17561;109434;44233;4525234;426748;14;1;14;0;0;0;15;1;0;5;9;0;0;0;0;0;0;6;9;109434;26145;135579;15634,64;0;0;151213,64;125037;0;3873309;62518,5;3873309;3873309;0;4120283;11035;4297193
995495;462;462-463;14;2011;0;4226638;1435916,5;0;8170;158718;0;650940;50217;15000;351807;26452;2220;16131;9279;120284;0;0;26698,5;1314981;451091;33756704;2790721,5;69;0;69;0;0;1;70;0;0;19;50;0;0;0;0;1;0;20;50;1305211;237965;1543176;188897,04;0;0;1732073,04;160242;444859;29530066;302550,5;29530066;29530066;0;31009910;116603;32989603
995496;464;464-465;14;2012;0;2949055;937662;0;0;72284;0;4221;22351;5954;39079;8992;900;719532;0;19618;0;0;44731;717350;257719;16299660;2011393;38;0;0;38;0;2;40;0;0;0;0;19;19;0;0;1;1;20;20;0;126150;0;115695,24;0;700833;816528,24;970966;1002482;13350605;986724;13350605;13350605;0;14366691;120754;15540284
995497;464;464-465;4;1988;0;1339302;436656,5;0;2204;35863;0;7596;7562;9840;56687;19560;2220;205873;200;73766;177;0;15108,5;200106;86094;4294944,957;902645,5;9;4;9;0;0;0;13;1;3;6;3;0;0;0;0;0;0;7;6;200106;61188;261294;20304,48;0;0;281598,48;1104903;315412;2985789;710157,5;2985789;2985789;0;3496224;145916;3954375
