lyrics,label
"
Vengo a cantar en este merengue
Los versos que le hice a un amigo
Trabajador y divertido
Pero sala'o con las mujeres
Al parecer lo ven alegre
Pero por dentro mal herido
Al parecer lo ven alegre
Pero por dentro mal herido
Lo conocí muy parrandero
Él era la alegría del valle
Ya no se escucha por la calle
Su canto alegre y bullanguero
Ya su alegría se está muriendo
Y ese es un caso lamentable
Ya su alegría se está muriendo
Y ese es un caso lamentable
Él es un hombre conocido
En esta tierra Vallenata
Yo no comprendo que le pasa
Si es que está muerto o está vivo
No le ha queda'o ni una de tantas
Enamoradas que ha tenido
No le ha queda'o ni una de tantas
Enamoradas que ha tenido
Ahora se encuentra en una choza
Rodeado de árboles sombríos
Su corazón lleno de frío
Sin un clavel sin una rosa
Sin una hembra cariñosa
Que lo acompañe en su bohío
Sin una hembra cariñosa
Que lo acompañe en su bohío
",Vallenato
"Yo pensaba una morenita
Yo pensaba una morenita
Y quise brindarle mi vida
Un día fui a hacerla una visita
Pero la encontré retraída
Yo no sé qué le pasa a Mercedes
No sé qué le pasa a Corina
No sé qué le pasa a Mercedes
No sé qué le pasa a Corina
Vivo revelando locura
Vivo revelando locura
Por lo que yo sufro en la vida
Yo por el amor de Corina
Vivo soportando amargura
Y debo de coger mi camino
A ver si consigo fortuna
Y debo de coger mi camino
A ver si consigo fortuna
A pesar de haberla querido
A pesar de haberla querido
Y tenerla bien complacida
No sé si será por destino
Que estoy tan de malas en la vida
Pero por más que yo no comprendo
Las ideas las tiene Corina
Pero por más que yo no comprendo
Las ideas las tiene Corina
Y yo viví sufriendo por ella
Yo viví sufriendo por ella
Pero ella por mí no sufría
Ojalá que ella me quisiera
Para no sufrir de agonía
Y como la encontré retraída
Por eso se va Leandro Díaz
Y como la encontré retraída
Por eso se va Leandro Díaz
(Por eso se va Leandro Díaz)
Cuando te recuerdo Corina
Cuando te recuerdo Corina
Sufro sentimiento y dolor
Los recuerdos de una ilusión
Causan muchas pena' en la vida
Aquel que se queja le duele
Y el dolor de una gran herida
Aquel que se queja le duele
Y el dolor de una gran herida
Aquí llegará la razón
Aquí llegará la razón
Que Leandro se fue a caminar
Mis amigos recordarán
Que me fui llorando de amor
Y como ella reusó mi cariño
Cojo mi camino y me voy
Y como ella reusó mi cariño
Cojo mi camino y me voy
",Vallenato
"Ay! Yo te aseguro que Don Fidel,
a pensar que tan pobre soy
que mucho dinero podrá tener,
pero nunca te da lo que yo te doy.

Ay! te doy una casa de siete pisos
y del Avianca el mejor avión
y como yo tengo el pabellón,
yo te lo regalo pa' tu edificio.

Ay! no pierdas la idea,
porque es verdad
te llevo en avión a Bogotá
Ay! no pierdas la idea, Rosa María
te llevo en avión a Montería
y si quieres también podemos ir,
a la luna de miel a Medellín (bis)
Te llevo a Riohacha que es muy bonita
la tierra del almirante Padilla
para que tus viajes contrabandistas
te lleguen de Aruba y de la Guajira.
De la Guajira voy a traer,
el más bonito collar de perlas
para que le dé envidia a las estrellas
cuando de noche salgas con él.

De Cartagena te traigo yo,
el medallón que usaba un pirata
que Blas de Leso se lo robó
para regalárselo a sus muchachas.

Como yo entiendo el canto de las aves
que hay a la orilla del río Cesar
hablo con el rey de los turpiales,
para que a tu casa vaya cantar. (bis)

Ay! no pierdas la idea, porque es verdad
te llevo en avión a Bogotá...
Ay! no pierdas la idea, Rosa María
te llevo en avión a Montería
y si quieres también podemos ir,
a la luna de miel a Medellín (bis
",Vallenato
"Yo salí,
Yo salí de los playones
Yo salí de los playones
Que hay en la orilla del Cesar (bis)
Yo soy el que sé enlazar, hombe a los novillos
Hombe, a los novillos cimarrones
Que salen de la montaña
A dormir a los playones
Y se van de madrugada
Por que el tigre se los come
Me llaman,
Me llaman el vallenato
Me llaman el vallenato
En Codazzi tengo renombre (bis)
Yo soy Urbanito Castro, hombe caporal,
Hombe caporal de los playones
Por que cuando tiro el lazo
Ningún toro se me esconde (bis)
Yo tengo,
Yo tengo una fama buena
Yo tengo una fama buena
Extendida en todo el playón (bis)
Porque conozco en la huella, hombe sí el novillo
Hombe si el novillo es cimarrón (bis)
Cuando sale e'la montaña
A dormir en el playón (bis)
Yo dejé, yo dejé una playonera
Yo dejé una playonera
Ay! llorándome en el playón (bis)
Pero me traje su huella, hombe, pintada,
Hombe, pintada, en el corazón
Lo mismo que la del toro
Cuando pisa en el playón
Deja la huella en el lodo
En forma de corazón
",Vallenato
"Si digo que no la quise estoy mintiendo
porque en verdad yo la quería
y si digo que la quiero también miento
porque ya la aborrecía
la trataba con decencia y me salía con grosería
y yo no le he dao motivo para que portara así
porque yo nunca la trataba a las patadas
ni la iba a encañonar pa que me quisiera
tan decentemente como yo la trataba
entonces porqué razón se portó grosera


en todo caso perdona mi gran equivocación (bis)
el otro día me contaron que me odia por el color (bis)
mi color moreno no destiñe,
pero perdona mi equivocación (bis)

(bis) (bis)
",Vallenato
"Muchacha deja esos pensamientos que a ti te matan
que se me quiere partir el alma cuando te miro
yo soy tu sombra soy tu calor y soy tu esperanza
por eso cada paso que doy estaré contigo

mientras yo viva te estoy queriendo con frenesí
y un testamento yo estoy haciendo hacia tu favor (bis)
cuando yo muera estás amparada siempre por mí
para que sepas que yo si soy de buen corazón (bis)
no pienses tanto vive contenta y vive feliz
y pon cuidado en esta parodia que dice así


Todo lo que yo trabaje, todo es para tí
tu eres quien tiene derecho, todo es para ti
lo que guardo aquí en mi pecho, todo es para ti
el amor que es lo más grande, todo es para ti...

I I

Yo a ti te juro por mi mamá que te quiero mucho
y se equivoca el que esté pensando que no es así
ya yo no puedo olvidarte a ti ni por un minuto
y lo que pasa es que ya no puedo vivir sin ti

mientras yo viva te estoy queriendo con frenesí
y un testamento yo estoy haciendo hacia tu favor (bis)
cuando yo muera estás amparada siempre por mí
para que sepas que yo si soy de buen corazón (bis)
no pienses tanto vive contenta y vive feliz
y pon cuidado en esta parodia que dice así

Todo lo que yo trabaje, todo es para tí
tu eres quien tiene derecho, todo es para ti
lo que guardo aquí en mi pecho, todo es para ti
el amor que es lo más grande, todo es para ti...
",Vallenato
"En toda la entrada de Patillal
al frente e' la iglesia de ese lugar
vive la mujer dueña de este canto
que Dios la bendiga por especial
por ser tan bonita y original
cual coro de aves en la montaña
contigo las penas no duelen tanto
las calma el embrujo de tu mirada


La vida le dio como premio a ella
aparte de ser recatada y bella
el don de ser siempre alegre y formal
por eso será que con sólo verla
a mi me impresiona de tal manera
que no se decirles lo que me ocurre
en toda la entrada de Patillal
se esparce mi amor cual fino perfume

Por que se siente que en el alma
las ilusiones ya perdidas
vuelven a recobrar la vida
y eso es propio del ser que ama

Por eso pienso que el mañana
será de triunfos, negra linda. ( bis )

Contigo la vida parece un sueño
en el que uno vive momentos tiernos
y no desearía despertar jamás
será que tus ojos y tus cabellos
encienden la furia de mis anhelos
y por esa causa vivo soñando
bonito sentir esta realidad
cuando uno realmente está enamorado

A mí, no me gusta pronosticar
por eso prefiero mejor callar
y esperar que pase lo que Dios quiera
pero como cosa particular
te quiero con gusto manifestar
que en mi corazón hay mucho optimismo
en toda la entrada de Patillal
se esparce mi amor cual perfume fino


Sólo me resta tener calma
y esperar que llegue el momento
en el que se unan nuestras almas
en el más puro sentimiento

Mantendré las puertas cerradas
a las penas y al sufrimiento. ( bis )
",Vallenato
"La mujer que tengo
Se pone celosa y guapa
Porque yo compongo
Canciones pa' las muchachas

Por ejemplo ahora
Conmigo se ha puesto brava
Porque yo compuse
Un paseo para Rosalba

Déjate de cosas
Y estate tranquila
Que yo no te cambio
Por nada en la vida

No creo que sea malo
Cantarle a unos labios rojos
Tampoco es pecado
Mirar a unos lindos ojos

No creo que sea malo
Cantarle a unos labios rojos
Tampoco es pecado
Mirar a unos lindos ojos

Yo a ti no te canto
Yo no necesito eso
Te quiero y me quieres
Y son para ti mis besos

Déjate de cosas
Y estate tranquila
Que yo no te cambio
Por nada en la vida

Déjate de cosas
Y estate tranquila
Que yo no te cambio
Por nada en la vida
",Vallenato
"Botoncito de flor de trinitaria
capullito de flor de tulipán
en tus manos entregare ni alma
y un corazón herido que llora de pesar

Hay vivo siempre con estas ilusiones
que me quieras y me hagas muy feliz
porque tu eres todo el tesoro
que necesito yo para un bello porvenir


Ven a mis brazos ven capullito
si tienes alma dame un poquito

Ven a mis brazos ven capullito
si tienes alma dame un poquito

Dame un poquito de amor tan siquiera
porque mi alma se muere de pena

Dame un poquito de amor tan siquiera
porque mi alma se muere de pena

En ti tengo todas mis esperanzas
capullito tu eres mi adoración
y por eso te entrego a ti mi alma
y un corazón que vive nomás de la ilusión

Y si algún día todas mis ilusiones
se convierten en pura realidad
yo seria sin duda entre los hombres
el mas atropellado de la felicidad

Ven a mis brazos ven capullito
si tienes alma dame un poquito

Ven a mis brazos ven capullito
si tienes alma dame un poquito

Dame un poquito de amor tan siquiera
porque mi alma se muere de pena

Dame un poquito de amor tan siquiera
porque mi alma se muere de pena
",Vallenato
"A ti se te va hacer difícil olvidarte de mí
Dime donde vas a encontrar otro que te valore
Dime con quien vas a vivir lo que te hice sentir
Dime con quien vas a tener otros bonitos amores
Hoy me rechazas por algo mal, hablaron de mí

No me da la oportunidad para escuchar mis razones
No me canse, de tenerte a mi lado
Te lo jure, que no te rogaría
Tú para mí, eres lo más deseado
Y es porque, te quiero todavía

Y ese orgullo a mí me va ha matar
Orgullosa, pero por no dejar

Yo siempre di mi brazo a torcer
Yo siempre te entregue el corazón
Porque me estas negando el querer
Si sabes que tú eres mi amor

Me quieres, me dices que hoy
Me odias, que soy lo peor

No sé si ha valido la pena, tantos años por ti
No se si tenga que olvidar cuando dijiste soy tuya
Si sabes lo que yo te quiero, porque dudas de mí
O de verdad estas aburrida de todas mis locuras
Si no quieres hablarme mejor, mándamelo a decir
Y no te portes como niña demostrando amargura

Ya te acepte, con todos tus defectos
Voy a dejar, que hagas lo que tu quieras
Si no hay perdón, creo que no hay sentimiento
Mejor me voy, con todas mis promesas

Ese orgullo a mí me va ha matar
Orgullosa pero por no dejar
Yo siempre di mi brazo a torcer
Yo siempre te entregue el corazón
Porque me estas negando el querer
Si sabes que tu eres mi amor

Me quieres, me dices que hoy
Me odias, que soy lo peor
",Vallenato
"Más allá de lo posible corazón debes callar
Quiere salirte del pecho tu desengaño, quieres gritar
Deja de decirme cosas que en el mañana puedan pesar
Recapacita, estás confundida no pienses en darme celos

Sé que te encuentras herida
No le hagas caso al que diga que yo te engañaba
Mentira, mentira, corazón martirizado
Ya quieres irte sin decir nada quién te calentó el oído
Con frases linda con frases vanas

Sabes que ninguno puede quererte tanto como te quiero
Si quieres me arranco el pecho y en mil pedazos te entrego el alma
Dejá la rabia y el celo cruel no me atormentes con tu desdén

Me mires bien o me mires mal
Tus suaves labios de mí serán de mí serán
Porque sé muy bien que tú me quieres, lo sé mujer

No dejes que este cariño que tan lindo floreció
Quieran opinar la gente
Ese es problema entre tú y yo corazón martirizado
Mi amor sincero por ti nació

Cuando muy sola tú te encontrabas yo le di luz a tu vida
En mi pecho te arrullaba
Yo te secaba los ojos con besos muy tiernos de amor en la cara

Corazón martirizado ya quieres irte sin decir nada
Quién te calentó el oído con frases lindas con frases vanas
Sabes que ninguno puede quererte tanto como te quiero
Si quieres me arranco el pecho y en mil pedazos te entrego el alma
",Vallenato
"
 Hay ya se terminó
ya todo se acabó
hoy solamente queda el recuerdo
de unos amores que fueron bellos
vaya la suerte mía
no se porqué será
no se porqué será
que después que me suben al cielo
me dejan rodando por el suelo
como la novia mía


La que juraba que me quería
por eso es que ahora yo no comprendo (bis).
ya me tenía la llama encendía
y hoy me ha dejado viendo un chispero

Cuando uno se enamora de una buena muchacha
le entrega el alma y el corazón
le entrega todo sin condición
como hice yo con ella
porqué la vi tan bella me llenó de emoción
y sin pensar en la desilusión
yo le entregué todito mi amor
y en lo mejor del tiempo me deja

Tu me jurabas que me querías
por eso es que ahora yo no comprendo
Tu me jurabas que me querías
por eso es que ahora yo no comprendo
ya me tenia la llama encendida
y hoy me ha dejado viendo un chispero

Hay yo no alcanzo a creer
que tu me tengas rabia
porque yo fui muy bueno contigo
lo mismo que tu fuiste conmigo
que es lo que me entristece
pero yo se que Dios
te puso en mi camino
para que vieras que mi destino
siempre es vivir así como vivo
sufriendo diariamente


Mis sin embargo tengo presente
que lo querido nunca se olvida
Mis sin embargo tengo presente
que lo querido nunca se olvida
y si algún día vuelves a mi vida
dejaría todo por no perderte
",Vallenato
"""
 Mírame vida que mañana tan serena
Que mañana tan lluviosa que me dan ganas de llorar
He sorprendido con el canto de las aves
Confundido en tu presencia y tu figura angelical

Esta mañanita de invierno me engallaba
Me recuerda a villanueva, me recuerda mi niñez
En ese tiempo dibuje tantas mañana esos tiempos se me han ido
Más nunca los vuelvo a ver

Dame un besito te lo pido mi amor
Dame un besito pa' sentirte en mi ser
Dame un besito con todo el corazón

Para que sepas como un hombre, cuando se enamora con el alma
Entrega el cariño más mujer
Mira que el cielo ya se vuelve a nublar
Y unas góticas empiezan caer
Vamos pa' adentro que nos vamos a mojar
Para que estemos bien solitos y yo así entregarte
Mi cariño pa' que tú te sientas más mujer

Con el rocío de la mañana me divierto
El verano ya se ha ido, pero el invierno ya volvió
De igual manera yo me siento satisfecho al sentirme al lado tuyo
Y alegre me siento yo

Mira esas nubes como están de bajiticas
Que quisieran saludarnos observandonuestro amor
Y son tan nobles que quizás no nos critican
Ellas no sienten envidia, más bien sienten emoción...

Dame un besito te lo pido mi amor
Dame un besito pa' sentirte en mi ser
Dame un besito con todo el corazón

Para que sepas como un hombre, cuando se enamora con el alma
Entrega el cariño más mujer
Mira que el cielo ya se vuelve a nublar
Y unas góticas empiezan caer
Vamos pa' adentro que nos vamos a mojar
Para que estemos bien solitos y yo así entregarte
Mi cariño pa' que tú te sientas más mujer.
",Vallenato
