id_lote,tipo_cultivo,departamento,region,fertilizante_kg_ha,proveedor_semilla,latitud,longitud,campaña,area_ha,produccion_ton
1427,maíz,Casanare,Orinoquía,190.9,Bayer,6.06434,-71.214195,2023B,33.0,198.66
1428,maíz,Bolívar,Caribe,141.7,Local,8.635361,-73.800963,2024A,15.1,62.51
1429,maíz,Casanare,Orinoquía,202.3,Corteva,5.835694,-71.416599,2024B,31.8,199.07
1430,arroz,Tolima,Andina,218.6,Agrosavia,4.291663,-75.379539,2023A,13.9,81.45
1431,maíz,Bolívar,Caribe,198.3,Corteva,8.410314,-74.136111,2024B,20.3,106.58
1432,arroz,Huila,Andina,246.3,Corteva,2.675139,-75.716869,2025A,3.0,19.62
1433,maíz,Nariño,Pacífica,234.3,Syngenta,1.514327,-77.30478,2025A,28.0,138.32
1434,maíz,Casanare,Orinoquía,153.2,Corteva,5.635311,-71.724624,2023A,17.6,90.99
1435,arroz,Meta,Orinoquía,248.1,Bayer,3.051467,-72.976979,2025A,35.1,271.32
1436,arroz,Nariño,Pacífica,266.5,Local,1.354539,-77.569153,2024B,27.9,143.96
1437,soya,Sucre,Caribe,83.1,Local,9.401007,-75.3671,2023B,35.2,80.26
1438,maíz,Huila,Andina,166.6,Agrosavia,2.709098,-75.705132,2023A,13.2,62.04
1439,arroz,Santander,Andina,199.8,Corteva,6.650413,-73.816285,2023B,34.4,229.1
1440,maíz,Huila,Andina,231.2,Local,2.549343,-75.52365,2025A,45.1,250.3
1441,soya,Córdoba,Caribe,122.3,Syngenta,8.03854,-75.588117,2023A,31.6,127.35
1442,maíz,Casanare,Orinoquía,170.8,Corteva,6.140018,-71.646427,2023B,31.9,163.33
1443,soya,Casanare,Orinoquía,110.5,Syngenta,5.715196,-71.382002,2024B,25.7,72.47
1444,maíz,Sucre,Caribe,141.0,Corteva,9.093652,-75.725229,2024B,18.8,96.63
1445,soya,Santander,Andina,150.0,Corteva,6.752807,-73.724542,2025A,31.6,111.23
1446,arroz,Cesar,Caribe,202.7,Local,9.083416,-73.887191,2024B,8.9,43.7
1447,maíz,Córdoba,Caribe,155.3,Syngenta,8.260799,-75.588101,2023A,19.8,98.21
1448,arroz,Huila,Andina,283.9,Local,2.654053,-75.614014,2025A,6.3,42.08
1449,soya,Valle del Cauca,Pacífica,142.4,Corteva,3.596016,-76.770576,2023B,17.0,61.54
1450,arroz,Atlántico,Caribe,210.7,Syngenta,10.29743,-75.025678,2024B,30.4,166.9
1451,maíz,Cesar,Caribe,154.1,Syngenta,9.43836,-73.737685,2024B,29.1,139.97
1452,maíz,Magdalena,Caribe,208.7,Local,10.197834,-74.372775,2023B,24.5,108.54
1453,maíz,Valle del Cauca,Pacífica,144.4,Syngenta,3.439575,-76.832282,2025A,25.7,148.29
1454,maíz,Sucre,Caribe,186.6,Local,8.964453,-75.473603,2024A,5.1,25.86
1455,maíz,Arauca,Orinoquía,198.4,Agrosavia,6.864613,-70.849079,2023A,20.3,105.36
1456,maíz,Sucre,Caribe,151.0,Local,9.24488,-75.672946,2025A,17.2,71.21
1457,soya,Tolima,Andina,87.6,Syngenta,4.415261,-75.080623,2024B,17.4,54.29
1458,soya,Meta,Orinoquía,134.2,Bayer,3.206686,-73.362643,2024B,30.0,126.9
1459,arroz,Bolívar,Caribe,290.9,Syngenta,8.636277,-74.073853,2024A,15.4,107.34
1460,soya,Magdalena,Caribe,80.1,Local,10.582235,-74.714417,2025A,18.0,37.08
1461,maíz,Casanare,Orinoquía,143.1,Local,5.799004,-71.681172,2023A,3.1,14.2
1462,arroz,Huila,Andina,163.7,Local,2.440542,-75.382826,2023B,21.1,105.29
1463,arroz,Santander,Andina,161.8,Agrosavia,6.576511,-73.990509,2024A,13.1,60.13
1464,arroz,Huila,Andina,199.4,Local,2.519957,-75.404451,2023A,24.8,143.59
1465,maíz,Santander,Andina,143.0,Local,6.887719,-73.623614,2024B,14.5,57.71
1466,maíz,Huila,Andina,210.4,Corteva,2.37501,-75.560565,2024A,25.0,142.0
1467,maíz,Cesar,Caribe,171.6,Corteva,9.446826,-73.664261,2023B,22.6,112.1
1468,arroz,Bolívar,Caribe,238.1,Bayer,8.706651,-74.064768,2023A,40.7,286.53
1469,maíz,Nariño,Pacífica,135.8,Bayer,1.151127,-77.177932,2024B,29.0,126.44
1470,maíz,Meta,Orinoquía,175.1,Bayer,3.072471,-73.370359,2025A,5.6,27.94
1471,maíz,Meta,Orinoquía,206.3,Bayer,3.202377,-73.088913,2024A,11.4,65.21
1472,arroz,Tolima,Andina,188.8,Local,4.118317,-75.303246,2024B,24.6,145.39
1473,maíz,Casanare,Orinoquía,183.4,Bayer,5.755451,-71.666771,2023B,14.7,88.35
1474,maíz,Córdoba,Caribe,102.8,Local,8.048673,-75.600106,2024B,3.0,9.75
1475,maíz,Tolima,Andina,176.1,Local,4.481254,-75.327804,2023A,37.5,194.63
1476,maíz,Magdalena,Caribe,212.9,Local,10.695402,-74.247542,2024A,31.2,168.79
1477,maíz,Casanare,Orinoquía,249.8,Corteva,5.745989,-71.528402,2024B,29.2,211.41
1478,arroz,Valle del Cauca,Pacífica,210.9,Bayer,3.965882,-76.450963,2025A,17.9,136.58
1479,arroz,Valle del Cauca,Pacífica,208.2,Local,3.431716,-76.470845,2024A,28.3,170.93
1480,maíz,Atlántico,Caribe,205.6,Corteva,10.788858,-74.821884,2024B,17.0,85.68
1481,maíz,Córdoba,Caribe,180.9,Local,7.874011,-75.707469,2024B,26.0,103.74
1482,maíz,Tolima,Andina,187.1,Local,4.080943,-75.437753,2025A,14.8,67.78
1483,maíz,Nariño,Pacífica,210.6,Corteva,1.255484,-77.398917,2024A,39.2,199.53
1484,maíz,Huila,Andina,158.7,Local,2.49357,-75.65177,2023B,8.3,42.83
1485,maíz,Caquetá,Amazonía,164.5,Agrosavia,1.706363,-75.71903,2025A,36.3,155.36
1486,maíz,Córdoba,Caribe,138.1,Local,7.980677,-75.611289,2023A,24.4,103.46
1487,maíz,Cesar,Caribe,237.3,Bayer,9.186488,-73.777886,2023A,19.1,104.29
1488,maíz,Santander,Andina,158.2,Local,6.641474,-73.712698,2023A,25.7,99.97
1489,maíz,Meta,Orinoquía,150.7,Local,3.365709,-73.035311,2025A,31.3,170.9
1490,maíz,Bolívar,Caribe,145.9,Local,8.790499,-73.852928,2023A,37.7,124.79
1491,arroz,Nariño,Pacífica,192.6,Corteva,1.115754,-77.32171,2025A,27.1,159.35
1492,soya,Magdalena,Caribe,108.0,Syngenta,10.426216,-74.320499,2024A,15.1,45.9
1493,maíz,Caquetá,Amazonía,227.8,Agrosavia,1.565423,-75.781662,2023A,24.6,126.2
1494,arroz,Huila,Andina,196.4,Bayer,2.634666,-75.542552,2024A,42.2,225.35
1495,arroz,Cesar,Caribe,181.6,Bayer,9.326518,-73.945689,2023B,37.5,188.25
1496,arroz,Meta,Orinoquía,194.5,Syngenta,3.026898,-72.783084,2024B,33.1,239.98
1497,soya,Tolima,Andina,100.3,Syngenta,4.16423,-75.287511,2024B,32.0,95.36
1498,soya,Casanare,Orinoquía,105.5,Bayer,5.687201,-72.02103,2024A,31.0,128.03
1499,soya,Córdoba,Caribe,122.3,Corteva,8.241019,-75.465082,2023A,35.6,119.26
1500,maíz,Huila,Andina,182.4,Corteva,2.592796,-75.648398,2024B,19.4,111.55
