order_id,branch,driver_id,received_datetime,assigned_datetime,completed_datetime
ORD001621,Chapinero,CHA_D08,2026-01-16 21:17:28,2026-01-16 21:19:22,2026-01-16 21:52:43
ORD001622,Chapinero,CHA_D06,2026-01-16 21:18:29,2026-01-16 21:22:32,2026-01-16 21:36:48
ORD001623,Chapinero,CHA_D09,2026-01-16 21:21:08,2026-01-16 21:27:33,2026-01-16 21:47:08
ORD001624,Chapinero,CHA_D04,2026-01-16 21:29:14,2026-01-16 21:30:14,2026-01-16 21:59:06
ORD001625,Chapinero,CHA_D05,2026-01-16 21:34:04,2026-01-16 21:35:32,2026-01-16 22:00:33
ORD001626,Chapinero,CHA_D03,2026-01-16 21:39:37,2026-01-16 21:42:31,2026-01-16 22:16:06
ORD001627,Chapinero,CHA_D02,2026-01-16 21:47:30,2026-01-16 21:49:41,2026-01-16 22:17:29
ORD001628,Chapinero,CHA_D06,2026-01-16 21:50:40,2026-01-16 21:51:53,2026-01-16 22:13:46
ORD001629,Chapinero,CHA_D01,2026-01-16 21:57:42,2026-01-16 22:01:06,2026-01-16 22:25:48
ORD001630,Chapinero,CHA_D07,2026-01-16 21:58:31,2026-01-16 22:02:24,2026-01-16 22:19:19
ORD001631,Chapinero,CHA_D09,2026-01-17 11:09:06,2026-01-17 11:11:50,2026-01-17 11:36:53
ORD001632,Chapinero,CHA_D08,2026-01-17 11:19:03,2026-01-17 11:22:26,2026-01-17 11:48:25
ORD001633,Chapinero,CHA_D04,2026-01-17 11:20:17,2026-01-17 11:23:56,2026-01-17 11:36:39
ORD001634,Chapinero,CHA_D05,2026-01-17 11:35:20,2026-01-17 11:38:03,2026-01-17 12:00:54
ORD001635,Chapinero,CHA_D06,2026-01-17 11:40:24,2026-01-17 11:44:17,2026-01-17 12:06:06
ORD001636,Chapinero,CHA_D03,2026-01-17 11:55:56,2026-01-17 11:57:39,2026-01-17 12:29:44
ORD001637,Chapinero,CHA_D02,2026-01-17 12:01:09,2026-01-17 12:04:56,2026-01-17 12:25:17
ORD001638,Chapinero,CHA_D07,2026-01-17 12:01:18,2026-01-17 12:03:38,2026-01-17 12:29:53
ORD001639,Chapinero,CHA_D01,2026-01-17 12:09:58,2026-01-17 12:11:43,2026-01-17 12:35:08
ORD001640,Chapinero,CHA_D04,2026-01-17 12:13:56,2026-01-17 12:15:45,2026-01-17 12:49:41
ORD001641,Chapinero,CHA_D09,2026-01-17 12:45:47,2026-01-17 12:47:11,2026-01-17 13:19:33
ORD001642,Chapinero,CHA_D08,2026-01-17 12:57:26,2026-01-17 12:59:02,2026-01-17 13:37:58
ORD001643,Chapinero,CHA_D05,2026-01-17 12:59:38,2026-01-17 13:02:37,2026-01-17 13:37:30
ORD001644,Chapinero,CHA_D06,2026-01-17 13:00:42,2026-01-17 13:04:26,2026-01-17 13:48:34
ORD001645,Chapinero,CHA_D02,2026-01-17 13:09:37,2026-01-17 13:10:41,2026-01-17 13:39:54
ORD001646,Chapinero,CHA_D03,2026-01-17 13:12:33,2026-01-17 13:15:55,2026-01-17 13:32:34
ORD001647,Chapinero,CHA_D07,2026-01-17 13:14:53,2026-01-17 13:17:37,2026-01-17 13:41:26
ORD001648,Chapinero,CHA_D01,2026-01-17 13:15:24,2026-01-17 13:16:27,2026-01-17 13:33:37
ORD001649,Chapinero,CHA_D04,2026-01-17 13:18:45,2026-01-17 13:21:22,2026-01-17 13:52:40
ORD001650,Chapinero,CHA_D09,2026-01-17 13:28:13,2026-01-17 13:31:38,2026-01-17 14:03:33
ORD001651,Chapinero,CHA_D03,2026-01-17 13:36:26,2026-01-17 13:38:34,2026-01-17 13:57:19
ORD001652,Chapinero,CHA_D01,2026-01-17 13:36:41,2026-01-17 13:39:00,2026-01-17 14:06:17
ORD001653,Chapinero,CHA_D05,2026-01-17 13:43:04,2026-01-17 13:44:49,2026-01-17 14:18:54
ORD001654,Chapinero,CHA_D08,2026-01-17 13:53:22,2026-01-17 13:57:14,2026-01-17 14:24:37
ORD001655,Chapinero,CHA_D02,2026-01-17 14:10:48,2026-01-17 14:13:40,2026-01-17 14:34:23
ORD001656,Chapinero,CHA_D07,2026-01-17 14:12:03,2026-01-17 14:13:52,2026-01-17 14:39:52
ORD001657,Chapinero,CHA_D06,2026-01-17 14:12:21,2026-01-17 14:15:18,2026-01-17 14:37:28
ORD001658,Chapinero,CHA_D04,2026-01-17 14:18:32,2026-01-17 14:22:03,2026-01-17 14:49:32
ORD001659,Chapinero,CHA_D03,2026-01-17 14:21:58,2026-01-17 14:24:51,2026-01-17 14:54:32
ORD001660,Chapinero,CHA_D09,2026-01-17 14:22:41,2026-01-17 14:25:27,2026-01-17 14:54:17
ORD001661,Chapinero,CHA_D01,2026-01-17 14:31:53,2026-01-17 14:33:10,2026-01-17 15:01:26
ORD001662,Chapinero,CHA_D05,2026-01-17 14:37:59,2026-01-17 14:41:21,2026-01-17 15:01:40
ORD001663,Chapinero,CHA_D08,2026-01-17 15:01:31,2026-01-17 15:04:48,2026-01-17 15:28:53
ORD001664,Chapinero,CHA_D02,2026-01-17 15:08:32,2026-01-17 15:12:22,2026-01-17 15:32:58
ORD001665,Chapinero,CHA_D06,2026-01-17 15:15:26,2026-01-17 15:16:47,2026-01-17 15:44:14
ORD001666,Chapinero,CHA_D07,2026-01-17 15:18:05,2026-01-17 15:19:07,2026-01-17 15:46:46
ORD001667,Chapinero,CHA_D04,2026-01-17 15:18:27,2026-01-17 15:19:49,2026-01-17 15:46:40
ORD001668,Chapinero,CHA_D09,2026-01-17 15:24:01,2026-01-17 15:27:22,2026-01-17 16:11:16
ORD001669,Chapinero,CHA_D03,2026-01-17 15:34:36,2026-01-17 15:36:35,2026-01-17 15:57:12
ORD001670,Chapinero,CHA_D01,2026-01-17 15:39:21,2026-01-17 15:40:38,2026-01-17 16:00:01
ORD001671,Chapinero,CHA_D05,2026-01-17 15:49:09,2026-01-17 15:51:55,2026-01-17 16:14:48
ORD001672,Chapinero,CHA_D08,2026-01-17 15:53:03,2026-01-17 15:55:33,2026-01-17 16:20:40
ORD001673,Chapinero,CHA_D02,2026-01-17 15:55:01,2026-01-17 15:57:53,2026-01-17 16:23:53
ORD001674,Chapinero,CHA_D06,2026-01-17 15:56:52,2026-01-17 16:00:48,2026-01-17 16:22:41
ORD001675,Chapinero,CHA_D04,2026-01-17 15:57:28,2026-01-17 16:00:11,2026-01-17 16:24:45
ORD001676,Chapinero,CHA_D07,2026-01-17 16:12:27,2026-01-17 16:15:34,2026-01-17 16:40:29
ORD001677,Chapinero,CHA_D03,2026-01-17 16:22:48,2026-01-17 16:25:00,2026-01-17 16:52:26
ORD001678,Chapinero,CHA_D01,2026-01-17 16:23:40,2026-01-17 16:27:16,2026-01-17 16:44:54
ORD001679,Chapinero,CHA_D09,2026-01-17 16:25:26,2026-01-17 16:26:31,2026-01-17 16:57:38
ORD001680,Chapinero,CHA_D05,2026-01-17 16:25:59,2026-01-17 16:28:06,2026-01-17 16:42:54
ORD001681,Chapinero,CHA_D08,2026-01-17 16:27:56,2026-01-17 16:30:48,2026-01-17 17:30:48
ORD001682,Chapinero,CHA_D06,2026-01-17 16:30:01,2026-01-17 16:32:44,2026-01-17 17:01:15
ORD001683,Chapinero,CHA_D02,2026-01-17 16:32:00,2026-01-17 16:35:03,2026-01-17 17:07:36
ORD001684,Chapinero,CHA_D04,2026-01-17 16:38:25,2026-01-17 16:40:12,2026-01-17 17:05:05
ORD001685,Chapinero,CHA_D07,2026-01-17 16:41:00,2026-01-17 16:42:42,2026-01-17 17:08:17
ORD001686,Chapinero,CHA_D05,2026-01-17 16:42:29,2026-01-17 16:43:56,2026-01-17 17:08:40
ORD001687,Chapinero,CHA_D01,2026-01-17 16:42:46,2026-01-17 16:46:07,2026-01-17 17:13:24
ORD001688,Chapinero,CHA_D03,2026-01-17 16:54:04,2026-01-17 16:56:41,2026-01-17 17:20:59
ORD001689,Chapinero,CHA_D09,2026-01-17 17:05:08,2026-01-17 17:08:56,2026-01-17 17:31:48
ORD001690,Chapinero,CHA_D06,2026-01-17 17:07:02,2026-01-17 17:09:49,2026-01-17 17:28:16
ORD001691,Chapinero,CHA_D04,2026-01-17 17:13:40,2026-01-17 17:15:49,2026-01-17 17:38:24
ORD001692,Chapinero,CHA_D02,2026-01-17 17:40:23,2026-01-17 17:42:36,2026-01-17 18:04:36
ORD001693,Chapinero,CHA_D07,2026-01-17 17:48:52,2026-01-17 17:51:04,2026-01-17 18:13:44
ORD001694,Chapinero,CHA_D05,2026-01-17 17:54:58,2026-01-17 17:58:55,2026-01-17 18:22:58
ORD001695,Chapinero,CHA_D01,2026-01-17 18:03:31,2026-01-17 18:05:34,2026-01-17 18:35:55
ORD001696,Chapinero,CHA_D03,2026-01-17 18:05:53,2026-01-17 18:07:11,2026-01-17 18:35:25
ORD001697,Chapinero,CHA_D06,2026-01-17 18:12:00,2026-01-17 18:13:13,2026-01-17 18:36:49
ORD001698,Chapinero,CHA_D08,2026-01-17 18:18:24,2026-01-17 18:21:35,2026-01-17 18:58:00
ORD001699,Chapinero,CHA_D09,2026-01-17 18:26:25,2026-01-17 18:29:55,2026-01-17 18:50:18
ORD001700,Chapinero,CHA_D04,2026-01-17 18:29:49,2026-01-17 18:32:38,2026-01-17 19:00:04
ORD001701,Chapinero,CHA_D02,2026-01-17 18:41:38,2026-01-17 18:43:03,2026-01-17 19:12:03
ORD001702,Chapinero,CHA_D07,2026-01-17 18:41:58,2026-01-17 18:44:24,2026-01-17 19:15:39
ORD001703,Chapinero,CHA_D05,2026-01-17 18:46:53,2026-01-17 18:49:28,2026-01-17 19:08:41
ORD001704,Chapinero,CHA_D03,2026-01-17 18:48:31,2026-01-17 18:50:06,2026-01-17 19:08:13
ORD001705,Chapinero,CHA_D01,2026-01-17 18:54:06,2026-01-17 18:57:32,2026-01-17 19:28:08
ORD001706,Chapinero,CHA_D06,2026-01-17 19:01:45,2026-01-17 19:03:48,2026-01-17 19:33:10
ORD001707,Chapinero,CHA_D09,2026-01-17 19:11:50,2026-01-17 19:13:32,2026-01-17 19:33:49
ORD001708,Chapinero,CHA_D08,2026-01-17 19:12:21,2026-01-17 19:14:26,2026-01-17 19:37:32
ORD001709,Chapinero,CHA_D04,2026-01-17 19:14:06,2026-01-17 19:16:39,2026-01-17 19:46:28
ORD001710,Chapinero,CHA_D03,2026-01-17 19:19:58,2026-01-17 19:23:44,2026-01-17 19:42:33
ORD001711,Chapinero,CHA_D05,2026-01-17 19:20:28,2026-01-17 19:22:41,2026-01-17 19:48:52
ORD001712,Chapinero,CHA_D02,2026-01-17 19:22:29,2026-01-17 19:26:16,2026-01-17 19:47:20
ORD001713,Chapinero,CHA_D07,2026-01-17 19:26:50,2026-01-17 19:28:13,2026-01-17 19:53:31
ORD001714,Chapinero,CHA_D01,2026-01-17 19:29:15,2026-01-17 19:30:57,2026-01-17 19:55:54
ORD001715,Chapinero,CHA_D06,2026-01-17 19:36:07,2026-01-17 19:38:45,2026-01-17 20:13:04
ORD001716,Chapinero,CHA_D09,2026-01-17 19:41:28,2026-01-17 19:43:20,2026-01-17 20:04:30
ORD001717,Chapinero,CHA_D08,2026-01-17 19:46:42,2026-01-17 19:48:07,2026-01-17 20:20:25
ORD001718,Chapinero,CHA_D03,2026-01-17 19:48:08,2026-01-17 19:50:50,2026-01-17 20:09:27
ORD001719,Chapinero,CHA_D04,2026-01-17 19:56:40,2026-01-17 20:00:33,2026-01-17 20:22:42
ORD001720,Chapinero,CHA_D02,2026-01-17 19:56:40,2026-01-17 19:59:58,2026-01-17 20:26:00
ORD001721,Chapinero,CHA_D05,2026-01-17 20:01:21,2026-01-17 20:03:04,2026-01-17 20:31:12
ORD001722,Chapinero,CHA_D07,2026-01-17 20:03:51,2026-01-17 20:06:53,2026-01-17 20:33:37
ORD001723,Chapinero,CHA_D01,2026-01-17 20:03:58,2026-01-17 20:06:23,2026-01-17 20:29:33
ORD001724,Chapinero,CHA_D09,2026-01-17 20:05:30,2026-01-17 20:08:39,2026-01-17 20:33:12
ORD001725,Chapinero,CHA_D03,2026-01-17 20:05:38,2026-01-17 20:10:18,2026-01-17 20:31:39
ORD001726,Chapinero,CHA_D06,2026-01-17 20:06:45,2026-01-17 20:14:03,2026-01-17 20:46:09
ORD001727,Chapinero,CHA_D08,2026-01-17 20:10:51,2026-01-17 20:21:41,2026-01-17 20:51:59
ORD001728,Chapinero,CHA_D04,2026-01-17 20:11:55,2026-01-17 20:23:57,2026-01-17 20:44:33
ORD001729,Chapinero,CHA_D02,2026-01-17 20:18:32,2026-01-17 20:26:42,2026-01-17 20:56:24
ORD001730,Chapinero,CHA_D01,2026-01-17 20:21:32,2026-01-17 20:30:20,2026-01-17 21:09:43
ORD001731,Chapinero,CHA_D05,2026-01-17 20:22:39,2026-01-17 20:32:45,2026-01-17 20:50:01
ORD001732,Chapinero,CHA_D03,2026-01-17 20:28:51,2026-01-17 20:33:38,2026-01-17 20:57:27
ORD001733,Chapinero,CHA_D09,2026-01-17 20:36:44,2026-01-17 20:40:33,2026-01-17 21:12:25
ORD001734,Chapinero,CHA_D07,2026-01-17 20:38:18,2026-01-17 20:41:33,2026-01-17 21:17:25
ORD001735,Chapinero,CHA_D04,2026-01-17 20:47:39,2026-01-17 20:49:17,2026-01-17 21:12:33
ORD001736,Chapinero,CHA_D06,2026-01-17 20:47:45,2026-01-17 20:49:26,2026-01-17 21:07:39
ORD001737,Chapinero,CHA_D05,2026-01-17 20:48:06,2026-01-17 20:51:54,2026-01-17 21:34:28
ORD001738,Chapinero,CHA_D08,2026-01-17 20:50:10,2026-01-17 20:52:36,2026-01-17 21:12:46
ORD001739,Chapinero,CHA_D02,2026-01-17 20:50:34,2026-01-17 20:57:13,2026-01-17 21:24:21
ORD001740,Chapinero,CHA_D03,2026-01-17 20:57:25,2026-01-17 20:58:34,2026-01-17 21:27:38
ORD001741,Chapinero,CHA_D06,2026-01-17 20:57:34,2026-01-17 21:09:05,2026-01-17 21:25:39
ORD001742,Chapinero,CHA_D01,2026-01-17 20:57:52,2026-01-17 21:10:19,2026-01-17 21:40:06
ORD001743,Chapinero,CHA_D09,2026-01-17 21:04:55,2026-01-17 21:13:22,2026-01-17 21:30:53
ORD001744,Chapinero,CHA_D04,2026-01-17 21:07:20,2026-01-17 21:13:36,2026-01-17 21:43:59
ORD001745,Chapinero,CHA_D08,2026-01-17 21:44:00,2026-01-17 21:46:36,2026-01-17 22:16:37
ORD001746,Chapinero,CHA_D07,2026-01-17 21:50:52,2026-01-17 21:52:26,2026-01-17 22:16:29
ORD001747,Chapinero,CHA_D02,2026-01-18 11:05:28,2026-01-18 11:09:11,2026-01-18 11:35:22
ORD001748,Chapinero,CHA_D06,2026-01-18 11:31:55,2026-01-18 11:33:13,2026-01-18 11:59:08
ORD001749,Chapinero,CHA_D03,2026-01-18 11:46:37,2026-01-18 11:50:01,2026-01-18 12:14:11
ORD001750,Chapinero,CHA_D09,2026-01-18 12:10:54,2026-01-18 12:13:33,2026-01-18 12:36:24
ORD001751,Chapinero,CHA_D05,2026-01-18 12:19:05,2026-01-18 12:22:31,2026-01-18 12:45:08
ORD001752,Chapinero,CHA_D01,2026-01-18 12:19:38,2026-01-18 12:22:49,2026-01-18 12:54:36
ORD001753,Chapinero,CHA_D04,2026-01-18 12:34:19,2026-01-18 12:37:22,2026-01-18 13:08:29
ORD001754,Chapinero,CHA_D07,2026-01-18 12:35:45,2026-01-18 12:39:17,2026-01-18 13:16:28
ORD001755,Chapinero,CHA_D08,2026-01-18 12:48:50,2026-01-18 12:52:11,2026-01-18 13:19:59
ORD001756,Chapinero,CHA_D02,2026-01-18 12:52:20,2026-01-18 12:55:19,2026-01-18 13:22:39
ORD001757,Chapinero,CHA_D06,2026-01-18 12:57:13,2026-01-18 12:58:25,2026-01-18 13:14:48
ORD001758,Chapinero,CHA_D03,2026-01-18 13:01:36,2026-01-18 13:05:31,2026-01-18 13:42:14
ORD001759,Chapinero,CHA_D09,2026-01-18 13:05:33,2026-01-18 13:07:34,2026-01-18 13:24:11
ORD001760,Chapinero,CHA_D05,2026-01-18 13:08:47,2026-01-18 13:10:38,2026-01-18 13:35:09
ORD001761,Chapinero,CHA_D01,2026-01-18 13:11:21,2026-01-18 13:13:09,2026-01-18 13:38:59
ORD001762,Chapinero,CHA_D04,2026-01-18 13:17:32,2026-01-18 13:18:48,2026-01-18 13:44:26
ORD001763,Chapinero,CHA_D06,2026-01-18 13:19:57,2026-01-18 13:22:10,2026-01-18 13:53:24
ORD001764,Chapinero,CHA_D07,2026-01-18 13:21:06,2026-01-18 13:23:55,2026-01-18 13:44:07
ORD001765,Chapinero,CHA_D08,2026-01-18 13:24:28,2026-01-18 13:26:17,2026-01-18 14:03:03
ORD001766,Chapinero,CHA_D02,2026-01-18 13:25:08,2026-01-18 13:26:36,2026-01-18 13:57:44
ORD001767,Chapinero,CHA_D09,2026-01-18 13:34:28,2026-01-18 13:37:03,2026-01-18 13:53:18
ORD001768,Chapinero,CHA_D05,2026-01-18 13:35:32,2026-01-18 13:39:26,2026-01-18 14:00:38
ORD001769,Chapinero,CHA_D01,2026-01-18 13:44:20,2026-01-18 13:45:20,2026-01-18 14:03:46
ORD001770,Chapinero,CHA_D03,2026-01-18 13:48:19,2026-01-18 13:51:17,2026-01-18 14:17:35
ORD001771,Chapinero,CHA_D07,2026-01-18 14:04:51,2026-01-18 14:07:31,2026-01-18 14:33:59
ORD001772,Chapinero,CHA_D04,2026-01-18 14:05:19,2026-01-18 14:07:28,2026-01-18 14:28:08
ORD001773,Chapinero,CHA_D09,2026-01-18 14:06:28,2026-01-18 14:09:02,2026-01-18 14:38:12
ORD001774,Chapinero,CHA_D06,2026-01-18 14:07:02,2026-01-18 14:10:29,2026-01-18 14:42:14
ORD001775,Chapinero,CHA_D02,2026-01-18 14:07:45,2026-01-18 14:08:55,2026-01-18 14:52:23
ORD001776,Chapinero,CHA_D05,2026-01-18 14:11:24,2026-01-18 14:12:33,2026-01-18 14:26:59
ORD001777,Chapinero,CHA_D08,2026-01-18 14:18:03,2026-01-18 14:19:55,2026-01-18 14:53:03
ORD001778,Chapinero,CHA_D01,2026-01-18 14:26:45,2026-01-18 14:30:02,2026-01-18 14:51:15
ORD001779,Chapinero,CHA_D03,2026-01-18 14:28:31,2026-01-18 14:32:09,2026-01-18 14:56:19
ORD001780,Chapinero,CHA_D05,2026-01-18 14:30:08,2026-01-18 14:33:50,2026-01-18 14:57:12
ORD001781,Chapinero,CHA_D04,2026-01-18 14:35:55,2026-01-18 14:37:34,2026-01-18 15:02:23
ORD001782,Chapinero,CHA_D07,2026-01-18 14:36:00,2026-01-18 14:38:14,2026-01-18 15:02:23
ORD001783,Chapinero,CHA_D09,2026-01-18 14:37:45,2026-01-18 14:40:05,2026-01-18 15:28:06
ORD001784,Chapinero,CHA_D06,2026-01-18 14:51:13,2026-01-18 14:52:14,2026-01-18 15:11:02
ORD001785,Chapinero,CHA_D01,2026-01-18 14:52:30,2026-01-18 14:54:06,2026-01-18 15:18:27
ORD001786,Chapinero,CHA_D02,2026-01-18 15:00:44,2026-01-18 15:03:15,2026-01-18 15:24:05
ORD001787,Chapinero,CHA_D08,2026-01-18 15:24:43,2026-01-18 15:27:27,2026-01-18 15:58:54
ORD001788,Chapinero,CHA_D03,2026-01-18 15:43:29,2026-01-18 15:45:00,2026-01-18 16:36:21
ORD001789,Chapinero,CHA_D05,2026-01-18 15:50:47,2026-01-18 15:54:12,2026-01-18 16:19:18
ORD001790,Chapinero,CHA_D07,2026-01-18 15:54:04,2026-01-18 15:57:10,2026-01-18 16:22:45
ORD001791,Chapinero,CHA_D04,2026-01-18 16:04:29,2026-01-18 16:08:01,2026-01-18 16:23:38
ORD001792,Chapinero,CHA_D06,2026-01-18 16:06:24,2026-01-18 16:07:56,2026-01-18 16:44:23
ORD001793,Chapinero,CHA_D01,2026-01-18 16:10:26,2026-01-18 16:13:58,2026-01-18 16:50:13
ORD001794,Chapinero,CHA_D02,2026-01-18 16:22:16,2026-01-18 16:24:08,2026-01-18 16:42:37
ORD001795,Chapinero,CHA_D09,2026-01-18 16:32:09,2026-01-18 16:35:55,2026-01-18 17:02:42
ORD001796,Chapinero,CHA_D08,2026-01-18 16:55:28,2026-01-18 16:58:30,2026-01-18 17:17:39
ORD001797,Chapinero,CHA_D05,2026-01-18 17:05:46,2026-01-18 17:08:03,2026-01-18 17:36:47
ORD001798,Chapinero,CHA_D07,2026-01-18 17:13:54,2026-01-18 17:16:22,2026-01-18 17:42:17
ORD001799,Chapinero,CHA_D04,2026-01-18 17:14:13,2026-01-18 17:17:04,2026-01-18 17:40:58
ORD001800,Chapinero,CHA_D03,2026-01-18 17:19:49,2026-01-18 17:20:59,2026-01-18 17:59:59
ORD001801,Chapinero,CHA_D02,2026-01-18 17:29:15,2026-01-18 17:31:26,2026-01-18 17:57:15
ORD001802,Chapinero,CHA_D06,2026-01-18 17:45:25,2026-01-18 17:46:45,2026-01-18 18:23:18
ORD001803,Chapinero,CHA_D01,2026-01-18 17:58:24,2026-01-18 18:01:08,2026-01-18 18:29:38
ORD001804,Chapinero,CHA_D09,2026-01-18 17:59:48,2026-01-18 18:03:29,2026-01-18 18:19:40
ORD001805,Chapinero,CHA_D08,2026-01-18 18:04:45,2026-01-18 18:06:33,2026-01-18 18:37:49
ORD001806,Chapinero,CHA_D05,2026-01-18 18:06:29,2026-01-18 18:08:16,2026-01-18 18:27:53
ORD001807,Chapinero,CHA_D04,2026-01-18 18:10:08,2026-01-18 18:12:49,2026-01-18 18:38:39
ORD001808,Chapinero,CHA_D07,2026-01-18 18:19:45,2026-01-18 18:20:58,2026-01-18 18:48:21
ORD001809,Chapinero,CHA_D02,2026-01-18 18:23:44,2026-01-18 18:27:01,2026-01-18 18:48:00
ORD001810,Chapinero,CHA_D03,2026-01-18 18:26:40,2026-01-18 18:28:13,2026-01-18 18:51:44
ORD001811,Chapinero,CHA_D09,2026-01-18 18:34:18,2026-01-18 18:37:51,2026-01-18 19:03:05
ORD001812,Chapinero,CHA_D06,2026-01-18 18:35:06,2026-01-18 18:37:18,2026-01-18 19:09:04
ORD001813,Chapinero,CHA_D05,2026-01-18 18:37:48,2026-01-18 18:39:19,2026-01-18 19:03:48
ORD001814,Chapinero,CHA_D01,2026-01-18 18:47:51,2026-01-18 18:51:01,2026-01-18 19:19:41
ORD001815,Chapinero,CHA_D08,2026-01-18 18:48:20,2026-01-18 18:51:38,2026-01-18 19:20:58
ORD001816,Chapinero,CHA_D04,2026-01-18 18:54:37,2026-01-18 18:56:32,2026-01-18 19:13:54
ORD001817,Chapinero,CHA_D02,2026-01-18 18:55:23,2026-01-18 18:58:27,2026-01-18 19:21:29
ORD001818,Chapinero,CHA_D07,2026-01-18 18:57:32,2026-01-18 19:01:30,2026-01-18 19:29:27
ORD001819,Chapinero,CHA_D03,2026-01-18 18:58:19,2026-01-18 19:02:08,2026-01-18 19:57:08
ORD001820,Chapinero,CHA_D09,2026-01-18 19:00:58,2026-01-18 19:03:56,2026-01-18 19:28:54
ORD001821,Chapinero,CHA_D05,2026-01-18 19:04:44,2026-01-18 19:07:35,2026-01-18 19:33:22
ORD001822,Chapinero,CHA_D06,2026-01-18 19:12:51,2026-01-18 19:14:08,2026-01-18 19:47:40
ORD001823,Chapinero,CHA_D04,2026-01-18 19:31:21,2026-01-18 19:32:23,2026-01-18 19:54:32
ORD001824,Chapinero,CHA_D01,2026-01-18 19:32:52,2026-01-18 19:36:32,2026-01-18 19:59:10
ORD001825,Chapinero,CHA_D08,2026-01-18 19:34:29,2026-01-18 19:35:30,2026-01-18 19:57:54
ORD001826,Chapinero,CHA_D02,2026-01-18 19:50:06,2026-01-18 19:52:31,2026-01-18 20:18:09
ORD001827,Chapinero,CHA_D09,2026-01-18 19:50:48,2026-01-18 19:53:28,2026-01-18 20:20:29
ORD001828,Chapinero,CHA_D07,2026-01-18 20:05:25,2026-01-18 20:09:23,2026-01-18 20:48:14
ORD001829,Chapinero,CHA_D05,2026-01-18 20:07:09,2026-01-18 20:08:22,2026-01-18 20:30:28
ORD001830,Chapinero,CHA_D06,2026-01-18 20:11:27,2026-01-18 20:13:43,2026-01-18 20:38:46
ORD001831,Chapinero,CHA_D04,2026-01-18 20:16:20,2026-01-18 20:17:42,2026-01-18 20:50:46
ORD001832,Chapinero,CHA_D03,2026-01-18 20:18:01,2026-01-18 20:21:04,2026-01-18 20:40:32
ORD001833,Chapinero,CHA_D08,2026-01-18 20:22:27,2026-01-18 20:23:52,2026-01-18 20:43:01
ORD001834,Chapinero,CHA_D01,2026-01-18 20:22:44,2026-01-18 20:24:35,2026-01-18 20:59:03
ORD001835,Chapinero,CHA_D02,2026-01-18 20:32:34,2026-01-18 20:34:35,2026-01-18 20:55:41
ORD001836,Chapinero,CHA_D09,2026-01-18 20:43:39,2026-01-18 20:45:04,2026-01-18 21:08:52
ORD001837,Chapinero,CHA_D05,2026-01-18 20:48:43,2026-01-18 20:51:00,2026-01-18 21:16:14
ORD001838,Chapinero,CHA_D06,2026-01-18 21:03:20,2026-01-18 21:06:35,2026-01-18 21:37:51
ORD001839,Chapinero,CHA_D03,2026-01-18 21:10:49,2026-01-18 21:12:36,2026-01-18 21:35:11
ORD001840,Chapinero,CHA_D08,2026-01-18 21:11:06,2026-01-18 21:13:15,2026-01-18 21:35:46
ORD001841,Chapinero,CHA_D07,2026-01-18 21:16:08,2026-01-18 21:17:19,2026-01-18 21:38:52
ORD001842,Chapinero,CHA_D04,2026-01-18 21:17:08,2026-01-18 21:19:15,2026-01-18 21:51:10
ORD001843,Chapinero,CHA_D02,2026-01-18 21:20:25,2026-01-18 21:23:50,2026-01-18 21:43:31
ORD001844,Chapinero,CHA_D01,2026-01-18 21:22:47,2026-01-18 21:25:58,2026-01-18 22:01:25
ORD001845,Chapinero,CHA_D09,2026-01-18 21:24:01,2026-01-18 21:27:09,2026-01-18 21:51:38
ORD001846,Chapinero,CHA_D05,2026-01-18 21:26:04,2026-01-18 21:28:52,2026-01-18 21:44:33
ORD001847,Chapinero,CHA_D03,2026-01-18 21:27:40,2026-01-18 21:36:07,2026-01-18 21:57:13
ORD001848,Chapinero,CHA_D08,2026-01-18 21:41:22,2026-01-18 21:42:45,2026-01-18 22:08:51
ORD001849,Chapinero,CHA_D06,2026-01-18 21:43:07,2026-01-18 21:45:31,2026-01-18 22:15:09
ORD001850,Chapinero,CHA_D07,2026-01-18 21:47:15,2026-01-18 21:50:47,2026-01-18 22:05:53
ORD001851,Chapinero,CHA_D02,2026-01-18 21:56:15,2026-01-18 21:57:15,2026-01-18 22:21:28
ORD001852,Chapinero,CHA_D05,2026-01-18 21:58:11,2026-01-18 21:59:17,2026-01-18 22:22:51
ORD001853,Chapinero,CHA_D04,2026-01-19 11:02:09,2026-01-19 11:03:25,2026-01-19 11:28:46
ORD001854,Chapinero,CHA_D09,2026-01-19 11:08:28,2026-01-19 11:10:48,2026-01-19 11:36:44
ORD001855,Chapinero,CHA_D03,2026-01-19 11:08:55,2026-01-19 11:10:08,2026-01-19 11:34:12
ORD001856,Chapinero,CHA_D01,2026-01-19 11:22:00,2026-01-19 11:23:43,2026-01-19 11:49:48
ORD001857,Chapinero,CHA_D07,2026-01-19 11:24:44,2026-01-19 11:26:41,2026-01-19 11:54:08
ORD001858,Chapinero,CHA_D08,2026-01-19 11:39:26,2026-01-19 11:41:05,2026-01-19 12:12:01
ORD001859,Chapinero,CHA_D06,2026-01-19 11:46:45,2026-01-19 11:48:26,2026-01-19 12:10:51
ORD001860,Chapinero,CHA_D02,2026-01-19 11:48:15,2026-01-19 11:50:23,2026-01-19 12:11:29
